Sample,DNA_construct,Replicate,Candidate,verA,verB,n_obs_timepoints,total_reads,max_count,transfers_observed,freq_T3,freq_T13,s_per_cycle,se_per_cycle,r2_per_cycle,s_per_generation,se_per_generation,s_per_hour_measured,s_per_hour_nominal,monotonic,quality,estimable,sweep_winner
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,A196-B132,A196,B132,3,14,5,"3,4,6",0.037037037037037035,0.0,-0.06506538292902461,0.1234354010794411,0.12198155339961092,-0.017161925776705854,0.03532466861255972,-0.0024645978382206294,-0.006506538292902461,False,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,A196-B11,A196,B11,4,150,65,"3,4,6,13",0.2814814814814815,0.008333333333333333,-0.06777026580406428,0.1456143239948758,0.09771960577046501,-0.01658584936795433,0.04156671410692125,-0.002567055522881223,-0.006777026580406428,False,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,A81-B66,A81,B66,3,7,3,"3,4,6",0.014814814814814815,0.0,-0.07007916715128172,0.06246430996228397,0.3862538140500552,-0.019207323275591718,0.018474874230934777,-0.00265451390724552,-0.007007916715128172,True,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,A83-B103,A83,B103,1,2,2,3,0.014814814814814815,0.0,-0.087404877656025,0.13091400633060082,0.18225759481968495,-0.026388458662612066,0.037414737241326296,-0.0033107908203039776,-0.0087404877656025,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,A196-B15,A196,B15,2,4,3,"3,4",0.007407407407407408,0.0,-0.0900143143185477,0.12591618045116607,0.2035192004710521,-0.02574451300087288,0.03674115780741132,-0.003409633118126807,-0.00900143143185477,True,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,A143-B123,A143,B123,2,3,2,"3,4",0.014814814814814815,0.0,-0.09228739059962937,0.08726576100880609,0.35864536076287246,-0.027639019317262155,0.024716358954455196,-0.0034957344924102037,-0.009228739059962937,True,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,A96-B140,A96,B140,2,5,4,"3,4",0.007407407407407408,0.0,-0.1102303003106856,0.16111454975383424,0.18965787404484546,-0.03130595998731163,0.04709869027213147,-0.004175390163283546,-0.01102303003106856,True,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,A78-B84,A78,B84,2,5,3,"3,4",0.014814814814814815,0.0,-0.11604755430804116,0.09839522962803499,0.4102016788571641,-0.033667524408594156,0.028456069727327775,-0.004395740693486408,-0.011604755430804116,True,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,A81-B75,A81,B75,1,4,4,4,0.0,0.0,-0.11843226870720426,0.19761505539200555,0.15224421732733517,-0.03401338528286682,0.05796449433926439,-0.004486070784363798,-0.011843226870720426,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,A90-B154,A90,B154,1,3,3,3,0.022222222222222223,0.0,-0.1343396165714174,0.15642970884323473,0.269409887065459,-0.040124469198754543,0.04451425025165696,-0.005088621839826417,-0.013433961657141742,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,A81-B40,A81,B40,2,5,3,"3,4",0.022222222222222223,0.0,-0.1392903295245549,0.09461547039484339,0.5200721413747535,-0.04121072086444623,0.026575637111440273,-0.005276148845627079,-0.013929032952455489,True,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,A81-B127,A81,B127,3,16,7,"3,4,6",0.05185185185185185,0.0,-0.14929913467983885,0.07191484103713777,0.683042919551818,-0.041966821628330986,0.020686958257531626,-0.005655270253024199,-0.014929913467983886,True,good,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,A83-B151,A83,B151,2,8,7,"3,4",0.007407407407407408,0.0,-0.15695260291288435,0.23941359492882588,0.17687794101415166,-0.04418311522634106,0.07015655077448055,-0.005945174352760771,-0.015695260291288433,True,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,A90-B75,A90,B75,2,9,6,"3,4",0.022222222222222223,0.0,-0.16208016063074335,0.15826694540028755,0.3439972341921028,-0.04609651266104276,0.046132832604786615,-0.006139400023891794,-0.016208016063074336,True,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,A153-B84,A153,B84,2,5,4,"3,4",0.02962962962962963,0.0,-0.16946146530474188,0.14649274518264577,0.4008684484484738,-0.050515717923115266,0.04124038791096442,-0.006418994897906889,-0.016946146530474188,True,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,A153-B151,A153,B151,1,4,4,3,0.02962962962962963,0.0,-0.17011890733479615,0.17524240981476485,0.32027848068816034,-0.050573413794951554,0.04974062676498708,-0.006443898005105915,-0.017011890733479616,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,A196-B123,A196,B123,3,71,44,"3,4,6",0.1111111111111111,0.0,-0.18145554394593802,0.28251167914933306,0.17099872529234217,-0.04633460947396754,0.08021538029594728,-0.006873316058558259,-0.018145554394593803,False,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,A81-B100,A81,B100,3,9,5,"3,4,6",0.037037037037037035,0.0,-0.18834059937162526,0.07125533490093658,0.7774413388108121,-0.05499144415605609,0.018981399749576557,-0.007134113612561563,-0.018834059937162525,True,good,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,A78-B75,A78,B75,2,13,8,"3,4",0.037037037037037035,0.0,-0.19885324660543366,0.16373078159568408,0.4244675651487321,-0.056459871284112687,0.04761693968596694,-0.007532319947175518,-0.019885324660543366,True,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,A90-B108,A90,B108,4,138,83,"3,4,6,13",0.06220095693779904,0.3029197080291971,0.19898802490749617,0.023648601703703857,0.9725280687344349,0.058532854316774185,0.0063037441086735,0.007537425185890007,0.019898802490749618,True,high,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,A20-B151,A20,B151,4,822,236,"3,4,6,13",0.9090909090909091,0.6970802919708029,0.026135322134739434,0.03550976244807685,0.213125593257116,0.007954507926575791,0.010231316825366503,0.0009899743232855847,0.0026135322134739434,True,fair,True,True
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,A28-B151,A28,B151,1,1,1,4,0.0,0.0,-0.04026334958891185,0.09424635311721001,0.08362461210342986,-0.011274845908924674,0.02762309553255042,-0.0015251268783678731,-0.004026334958891185,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,A32-B151,A32,B151,1,1,1,4,0.0,0.0,-0.04026334958891185,0.09424635311721001,0.08362461210342986,-0.011274845908924674,0.02762309553255042,-0.0015251268783678731,-0.004026334958891185,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,A78-B26,A78,B26,1,1,1,3,0.004784688995215311,0.0,-0.05530053051122138,0.06700652628830724,0.2540434155773251,-0.016494913875726044,0.019195458338946654,-0.0020947170648189916,-0.005530053051122138,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,A81-B151,A81,B151,1,1,1,3,0.004784688995215311,0.0,-0.05530053051122138,0.06700652628830724,0.2540434155773251,-0.016494913875726044,0.019195458338946654,-0.0020947170648189916,-0.005530053051122138,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,A83-B151,A83,B151,1,1,1,3,0.004784688995215311,0.0,-0.05530053051122138,0.06700652628830724,0.2540434155773251,-0.016494913875726044,0.019195458338946654,-0.0020947170648189916,-0.005530053051122138,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,A96-B77,A96,B77,1,1,1,3,0.004784688995215311,0.0,-0.05530053051122138,0.06700652628830724,0.2540434155773251,-0.016494913875726044,0.019195458338946654,-0.0020947170648189916,-0.005530053051122138,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,A82-B108,A82,B108,1,2,2,3,0.009569377990430622,0.0,-0.11755923514969092,0.10473071606324551,0.3865002353517879,-0.03480256747318878,0.029758471074751866,-0.004453001331427686,-0.011755923514969093,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,A63-B18,A63,B18,1,4,4,4,0.0,0.0,-0.17066326153772948,0.2090485135473029,0.24994697538739108,-0.04906237231934979,0.061463632909286636,-0.006464517482489753,-0.01706632615377295,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A196-B151,A196,B151,3,156,117,"3,4,6",0.050359712230215826,0.0,0.6679040438962488,0.40657361738002223,0.5743476216706938,0.19077332937670766,0.10944534091461652,0.02529939560213064,0.06679040438962489,True,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A78-B3,A78,B3,4,53,47,"3,4,6,13",0.014388489208633094,0.21658986175115208,0.396271193100921,0.027342086528988663,0.9905682409553825,0.11589898017763035,0.009050918590853567,0.01501027246594398,0.0396271193100921,False,high,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A81-B151,A81,B151,4,87,72,"3,4,6,13",0.050359712230215826,0.3317972350230415,0.33121067758327444,0.04804853512370236,0.959609772188991,0.09646072279935237,0.01470249504838469,0.012545858999366456,0.03312106775832745,False,high,True,True
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A78-B26,A78,B26,4,33,24,"3,4,6,13",0.03597122302158273,0.11059907834101383,0.25587823284530314,0.05191989704018927,0.92392083843131,0.07432188065200977,0.01573442401032669,0.009692357304746331,0.025587823284530315,False,high,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A97-B155,A97,B155,1,1,1,13,0.0,0.004608294930875576,0.1876155849758208,0.007259370644196245,0.9970146746801439,0.054815108884782776,0.002735225244712815,0.007106650946053818,0.018761558497582077,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A81-B30,A81,B30,4,110,50,"3,4,6,13",0.19424460431654678,0.2304147465437788,0.14848117176152204,0.039892257852488434,0.8738464224826207,0.0430663943451208,0.012047999414469105,0.005624286809148562,0.014848117176152203,False,high,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A78-B2,A78,B2,4,20,7,"3,4,6,13",0.014388489208633094,0.03225806451612903,0.11499059761217921,0.047249765865536406,0.7475632419813945,0.034014774479072224,0.013493172301030063,0.0043557044550067885,0.011499059761217921,False,good,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A83-B120,A83,B120,1,1,1,6,0.0,0.0,0.049345653545278936,0.14528383140567067,0.05453540185577299,0.015932349719883363,0.04213344843469243,0.001869153543381778,0.004934565354527893,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A96-B132,A96,B132,1,1,1,6,0.0,0.0,0.049345653545278936,0.14528383140567067,0.05453540185577299,0.015932349719883363,0.04213344843469243,0.001869153543381778,0.004934565354527893,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A196-B145,A196,B145,3,5,2,"4,6,13",0.0,0.004608294930875576,0.043831315723140064,0.09605116810603764,0.09430125716735915,0.013607292147281111,0.028018016798074533,0.0016602771107250025,0.004383131572314006,False,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A81-B120,A81,B120,4,19,8,"3,4,6,13",0.02158273381294964,0.013824884792626729,0.041330027714582024,0.10128006657672103,0.07686337054730186,0.013155571919211769,0.029321021083537267,0.0015655313528250767,0.004133002771458202,False,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A159-B49,A159,B49,1,2,2,6,0.0,0.0,0.03365154722470568,0.2246311592385743,0.011096701582607338,0.012476631640759985,0.06538165934953334,0.0012746798191176395,0.003365154722470568,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A196-B119,A196,B119,2,2,1,"4,6",0.0,0.0,0.0025915398917432052,0.11752009236754705,0.00024308377379789192,0.0020520120466695404,0.03425971244876242,9.816438983875778e-05,0.0002591539891743205,True,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A153-B151,A153,B151,1,1,1,4,0.0,0.0,-0.006852738110839807,0.09112123875834274,0.0028198931310391417,-0.0016314498171322565,0.026622227181519333,-0.00025957341328938663,-0.0006852738110839807,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A196-B34,A196,B34,1,1,1,4,0.0,0.0,-0.006852738110839807,0.09112123875834274,0.0028198931310391417,-0.0016314498171322565,0.026622227181519333,-0.00025957341328938663,-0.0006852738110839807,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A78-B42,A78,B42,1,1,1,4,0.0,0.0,-0.006852738110839807,0.09112123875834274,0.0028198931310391417,-0.0016314498171322565,0.026622227181519333,-0.00025957341328938663,-0.0006852738110839807,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A20-B103,A20,B103,1,1,1,3,0.007194244604316547,0.0,-0.02711932835767206,0.07621102874607505,0.05954305754918232,-0.008474797104377886,0.021948736160081653,-0.001027247286275457,-0.002711932835767206,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A20-B84,A20,B84,1,1,1,3,0.007194244604316547,0.0,-0.02711932835767206,0.07621102874607505,0.05954305754918232,-0.008474797104377886,0.021948736160081653,-0.001027247286275457,-0.002711932835767206,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A63-B79,A63,B79,1,1,1,3,0.007194244604316547,0.0,-0.02711932835767206,0.07621102874607505,0.05954305754918232,-0.008474797104377886,0.021948736160081653,-0.001027247286275457,-0.002711932835767206,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A78-B51,A78,B51,1,1,1,3,0.007194244604316547,0.0,-0.02711932835767206,0.07621102874607505,0.05954305754918232,-0.008474797104377886,0.021948736160081653,-0.001027247286275457,-0.002711932835767206,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A81-B174,A81,B174,1,1,1,3,0.007194244604316547,0.0,-0.02711932835767206,0.07621102874607505,0.05954305754918232,-0.008474797104377886,0.021948736160081653,-0.001027247286275457,-0.002711932835767206,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A81-B51,A81,B51,1,1,1,3,0.007194244604316547,0.0,-0.02711932835767206,0.07621102874607505,0.05954305754918232,-0.008474797104377886,0.021948736160081653,-0.001027247286275457,-0.002711932835767206,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A20-B70,A20,B70,3,3,1,"3,4,6",0.007194244604316547,0.0,-0.02775845718547972,0.05757701501925602,0.10411528415282811,-0.00736384837552558,0.016807328173984913,-0.0010514567115712016,-0.002775845718547972,False,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A153-B30,A153,B30,4,22,10,"3,4,6,13",0.02158273381294964,0.004608294930875576,-0.04322841145893046,0.15620066892323292,0.03688263918502255,-0.010420302418135413,0.04547079831886247,-0.00163743982798979,-0.004322841145893046,False,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A81-B65,A81,B65,3,4,2,"3,4,6",0.007194244604316547,0.0,-0.05616916330280156,0.07275315792224088,0.22960269055412186,-0.015381631087092723,0.021388651798597894,-0.002127619822075817,-0.005616916330280156,False,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A81-B84,A81,B84,4,15,8,"3,4,6,13",0.02158273381294964,0.004608294930875576,-0.06765386181941943,0.10285691908092724,0.1778450699816544,-0.018791966539449697,0.030138861541250037,-0.002562646281038615,-0.006765386181941943,False,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A20-B151,A20,B151,2,3,2,"3,6",0.014388489208633094,0.0,-0.06769144098493364,0.10984806449914138,0.15957092827489616,-0.01954280562378516,0.03157398882522009,-0.0025640697342777896,-0.006769144098493364,True,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A90-B171,A90,B171,2,3,2,"3,4",0.007194244604316547,0.0,-0.07744709786093149,0.09283774157751298,0.25813903710510955,-0.022240212587252575,0.027065222112733458,-0.0029336021917019503,-0.007744709786093149,True,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A143-B6,A143,B6,1,2,2,3,0.014388489208633094,0.0,-0.09122041879039751,0.11516556830213001,0.23878881436153565,-0.027333370842228366,0.03285843216269319,-0.0034553188935756633,-0.009122041879039752,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A81-B143,A81,B143,1,2,2,3,0.014388489208633094,0.0,-0.09122041879039751,0.11516556830213001,0.23878881436153565,-0.027333370842228366,0.03285843216269319,-0.0034553188935756633,-0.009122041879039752,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A81-B156,A81,B156,1,2,2,3,0.014388489208633094,0.0,-0.09122041879039751,0.11516556830213001,0.23878881436153565,-0.027333370842228366,0.03285843216269319,-0.0034553188935756633,-0.009122041879039752,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A83-B151,A83,B151,4,109,71,"3,4,6,13",0.1079136690647482,0.04608294930875576,-0.09481131574397728,0.1628861538025099,0.1448630677117665,-0.02689992115498958,0.047728459526860424,-0.003591337717574897,-0.009481131574397728,False,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A90-B75,A90,B75,3,8,4,"3,4,6",0.02158273381294964,0.0,-0.142726746995079,0.06977866557085799,0.6765715033923592,-0.040538391651630014,0.02059713275512882,-0.0054063161740560235,-0.0142726746995079,True,good,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A176-B151,A176,B151,2,5,3,"3,4",0.02158273381294964,0.0,-0.14354174098406358,0.07907501292830812,0.6222973284756055,-0.04215073279456384,0.022184140671779186,-0.005437187158487257,-0.014354174098406359,True,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A81-B177,A81,B177,3,7,4,"3,4,6",0.02877697841726619,0.0,-0.1542835259462076,0.05058814844674351,0.8230285015002025,-0.0448402823018013,0.013583087820987653,-0.005844072952507864,-0.015428352594620758,True,good,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A83-B40,A83,B40,3,9,7,"3,4,6",0.007194244604316547,0.0,-0.1688303831407358,0.22826898974722476,0.2147702521736249,-0.04726441547632524,0.06680544616575386,-0.006395090270482418,-0.016883038314073583,False,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A81-B75,A81,B75,3,18,11,"3,4,6",0.07913669064748201,0.0,-0.2786161289742047,0.07891174403241068,0.8617453574086275,-0.08020329530577129,0.020186834079185704,-0.010553641249022905,-0.02786161289742047,True,good,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A63-B151,A63,B151,2,15,10,"3,4",0.07194244604316546,0.0,-0.28813258546524145,0.13523498473050918,0.694165545779285,-0.08418858009777694,0.036974973078745726,-0.0109141130858046,-0.028813258546524147,True,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A78-B171,A78,B171,2,20,16,"3,4",0.11510791366906475,0.0,-0.3722037076011372,0.21331418438312877,0.6035318691037528,-0.10964382534395027,0.05816506088661066,-0.014098625287921863,-0.03722037076011372,True,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.5,concX_largeLib_SpeI,5,A83-B42,A83,B42,4,539,231,"3,4,6,13",0.18857142857142858,1.0,0.1683365280389203,0.08815368725693715,0.6457980441554344,0.04999041792916395,0.025471704911633204,0.00637638363783789,0.01683365280389203,True,good,True,True
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.5,concX_largeLib_SpeI,5,A83-B26,A83,B26,1,1,1,6,0.0,0.0,0.09713651244766543,0.1964477541392403,0.10893116221420673,0.030622718976394164,0.05675580323089765,0.0036794133502903574,0.009713651244766542,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.5,concX_largeLib_SpeI,5,A153-B171,A153,B171,1,1,1,3,0.005714285714285714,0.0,0.05214967822936281,0.024640975778570762,0.6913135322485005,0.015074052354048989,0.00715943861448815,0.001975366599597076,0.005214967822936281,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.5,concX_largeLib_SpeI,5,A176-B34,A176,B34,1,1,1,3,0.005714285714285714,0.0,0.05214967822936281,0.024640975778570762,0.6913135322485005,0.015074052354048989,0.00715943861448815,0.001975366599597076,0.005214967822936281,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.5,concX_largeLib_SpeI,5,A186-B151,A186,B151,1,1,1,3,0.005714285714285714,0.0,0.05214967822936281,0.024640975778570762,0.6913135322485005,0.015074052354048989,0.00715943861448815,0.001975366599597076,0.005214967822936281,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.5,concX_largeLib_SpeI,5,A186-B74,A186,B74,1,1,1,3,0.005714285714285714,0.0,0.05214967822936281,0.024640975778570762,0.6913135322485005,0.015074052354048989,0.00715943861448815,0.001975366599597076,0.005214967822936281,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.5,concX_largeLib_SpeI,5,A66-B30,A66,B30,1,1,1,3,0.005714285714285714,0.0,0.05214967822936281,0.024640975778570762,0.6913135322485005,0.015074052354048989,0.00715943861448815,0.001975366599597076,0.005214967822936281,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.5,concX_largeLib_SpeI,5,A81-B42,A81,B42,1,1,1,3,0.005714285714285714,0.0,0.05214967822936281,0.024640975778570762,0.6913135322485005,0.015074052354048989,0.00715943861448815,0.001975366599597076,0.005214967822936281,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.5,concX_largeLib_SpeI,5,A81-B59,A81,B59,1,1,1,3,0.005714285714285714,0.0,0.05214967822936281,0.024640975778570762,0.6913135322485005,0.015074052354048989,0.00715943861448815,0.001975366599597076,0.005214967822936281,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.5,concX_largeLib_SpeI,5,A81-B65,A81,B65,1,1,1,3,0.005714285714285714,0.0,0.05214967822936281,0.024640975778570762,0.6913135322485005,0.015074052354048989,0.00715943861448815,0.001975366599597076,0.005214967822936281,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.5,concX_largeLib_SpeI,5,A90-B61,A90,B61,1,1,1,3,0.005714285714285714,0.0,0.05214967822936281,0.024640975778570762,0.6913135322485005,0.015074052354048989,0.00715943861448815,0.001975366599597076,0.005214967822936281,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.5,concX_largeLib_SpeI,5,A96-B84,A96,B84,1,1,1,3,0.005714285714285714,0.0,0.05214967822936281,0.024640975778570762,0.6913135322485005,0.015074052354048989,0.00715943861448815,0.001975366599597076,0.005214967822936281,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.5,concX_largeLib_SpeI,5,A185-B30,A185,B30,1,1,1,4,0.0,0.0,0.03098426244040963,0.14201818741835784,0.023246071283814285,0.009908468526758056,0.04137432991088504,0.001173646304560971,0.0030984262440409633,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.5,concX_largeLib_SpeI,5,A196-B2,A196,B2,1,1,1,4,0.0,0.0,0.03098426244040963,0.14201818741835784,0.023246071283814285,0.009908468526758056,0.04137432991088504,0.001173646304560971,0.0030984262440409633,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.5,concX_largeLib_SpeI,5,A196-B6,A196,B6,1,1,1,4,0.0,0.0,0.03098426244040963,0.14201818741835784,0.023246071283814285,0.009908468526758056,0.04137432991088504,0.001173646304560971,0.0030984262440409633,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.5,concX_largeLib_SpeI,5,A196-B117,A196,B117,2,2,1,"3,4",0.005714285714285714,0.0,0.01741805549499838,0.08223705600889633,0.02193817729366576,0.005621535568110702,0.023792126187366782,0.0006597748293559993,0.0017418055494998381,True,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.5,concX_largeLib_SpeI,5,A78-B79,A78,B79,1,2,2,3,0.011428571428571429,0.0,-0.0019221729243535071,0.054290463079762104,0.000626376860872746,-0.0009384135149338196,0.01566996923282114,-7.280958046793588e-05,-0.0001922172924353507,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.5,concX_largeLib_SpeI,5,A90-B150,A90,B150,1,2,2,3,0.011428571428571429,0.0,-0.0019221729243535071,0.054290463079762104,0.000626376860872746,-0.0009384135149338196,0.01566996923282114,-7.280958046793588e-05,-0.0001922172924353507,False,none,False,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.5,concX_largeLib_SpeI,5,A83-B151,A83,B151,2,3,2,"3,4",0.011428571428571429,0.0,-0.01606781877801156,0.044096267572979735,0.06225375141718359,-0.0044989971899042245,0.012777556314296121,-0.0006086294991671045,-0.0016067818778011558,True,fair,True,False
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.5,concX_largeLib_SpeI,5,A78-B2,A78,B2,1,3,3,3,0.017142857142857144,0.0,-0.04241879009916725,0.07834203425539932,0.1278467451025065,-0.012851648683010227,0.022424775316975187,-0.0016067723522411837,-0.004241879009916725,False,none,False,False
