Sample,DNA_construct,Replicate,Candidate,verA,verB,n_obs_timepoints,transfers_observed,total_reads,logA_init,r_init_per_cycle,r_final_per_cycle,breakpoint_transfer,r_init_per_generation,r_final_per_generation,r_init_per_hour_measured,r_final_per_hour_measured,model_selected,direction,unconstrained_direction,breakpoint_testable,rel_rate_change,abs_rate_change,delta_bic,r2_selected,r2_constant,r2_two_phase,wrss_constant,wrss_two_phase,s_constant_per_cycle,freq_init,freq_final,estimable
B4_p_fbcr,pyruvate,fbcr,A159-B24,A159,B24,2,"3,4",5,-0.1548,-0.0024,-0.0024,,0.0008,0.0008,-9e-05,-9e-05,constant,constant,none,False,,,,0.0003,0.0003,,0.7489,,-0.0024,0.00044,0.0,True
B4_p_fbcr,pyruvate,fbcr,A159-B49,A159,B49,2,"3,4",9,0.5055,-0.1225,-0.1225,,-0.0387,-0.0387,-0.00464,-0.00464,constant,constant,none,False,,,,0.2591,0.2591,,2.03664,,-0.1225,0.00175,0.0,True
B4_p_fbcr,pyruvate,fbcr,A159-B77,A159,B77,2,"3,4",10,0.4376,-0.0792,-0.0792,,-0.0234,-0.0234,-0.003,-0.003,constant,constant,none,False,,,,0.9462,0.9462,,0.01662,,-0.0792,0.00131,0.0,True
B4_p_fbcr,pyruvate,fbcr,A176-B101,A176,B101,2,"3,4",3,-0.552,0.0324,0.0324,,0.0111,0.0111,0.00123,0.00123,constant,constant,none,False,,,,0.0579,0.0579,,0.68343,,0.0324,0.00022,0.0,True
B4_p_fbcr,pyruvate,fbcr,A176-B120,A176,B120,2,"3,4",5,-0.1922,-0.019,-0.019,,-0.0056,-0.0056,-0.00072,-0.00072,constant,constant,none,False,,,,0.8206,0.8206,,0.00345,,-0.019,0.00066,0.0,True
B4_p_fbcr,pyruvate,fbcr,A176-B132,A176,B132,2,"3,4",8,0.2785,-0.0862,-0.0862,,-0.027,-0.027,-0.00327,-0.00327,constant,constant,none,False,,,,0.4206,0.4206,,0.47704,,-0.0862,0.00131,0.0,True
B4_p_fbcr,pyruvate,fbcr,A186-B143,A186,B143,2,"3,4",5,-0.1922,-0.019,-0.019,,-0.0056,-0.0056,-0.00072,-0.00072,constant,constant,none,False,,,,0.8206,0.8206,,0.00345,,-0.019,0.00066,0.0,True
B4_p_fbcr,pyruvate,fbcr,A186-B30,A186,B30,2,"3,4",9,0.337,-0.0616,-0.0616,,-0.0177,-0.0177,-0.00233,-0.00233,constant,constant,none,False,,,,0.5655,0.5655,,0.13397,,-0.0616,0.00109,0.0,True
B4_p_fbcr,pyruvate,fbcr,A186-B79,A186,B79,3,"3,4,13",371,2.7949,0.2993,0.2993,,0.0903,0.0903,0.01134,0.01134,constant,constant,none,False,,,,0.9825,0.9825,,12.57453,,0.2993,0.01879,0.05383,True
B4_p_fbcr,pyruvate,fbcr,A196-B117,A196,B117,3,"3,4,13",576,4.5376,-0.0367,-0.0367,,-0.002,-0.002,-0.00139,-0.00139,constant,constant,none,False,,,,0.0064,0.0064,,227.10197,,-0.0367,0.03497,0.00243,True
B4_p_fbcr,pyruvate,fbcr,A196-B122,A196,B122,2,"3,4",26,1.3709,-0.091,-0.091,,-0.0219,-0.0219,-0.00345,-0.00345,constant,constant,none,False,,,,0.129,0.129,,2.82959,,-0.091,0.00262,0.0,True
B4_p_fbcr,pyruvate,fbcr,A196-B123,A196,B123,3,"3,4,13",116,2.8855,-0.2731,-0.2731,,-0.0827,-0.0827,-0.01035,-0.01035,constant,constant,none,False,,,,0.7897,0.7897,,3.23955,,-0.2731,0.01836,0.00022,True
B4_p_fbcr,pyruvate,fbcr,A196-B15,A196,B15,2,"3,4",139,2.9636,0.004,0.004,,0.012,0.012,0.00015,0.00015,constant,constant,none,False,,,,0.0001,0.0001,,13.2344,,0.004,0.01442,0.0,True
B4_p_fbcr,pyruvate,fbcr,A196-B150,A196,B150,2,"3,4",94,2.5888,0.0317,0.0317,,0.0219,0.0219,0.0012,0.0012,constant,constant,none,False,,,,0.0042,0.0042,,15.95584,,0.0317,0.00852,0.0,True
B4_p_fbcr,pyruvate,fbcr,A196-B171,A196,B171,3,"3,4,13",259,3.627,-0.1544,-0.1544,,-0.0403,-0.0403,-0.00585,-0.00585,constant,constant,none,False,,,,0.4431,0.4431,,8.67395,,-0.1544,0.03081,0.00044,True
B4_p_fbcr,pyruvate,fbcr,A196-B2,A196,B2,2,"3,4",191,3.2492,0.0702,0.0702,,0.0307,0.0307,0.00266,0.00266,constant,constant,none,False,,,,0.0243,0.0243,,18.34188,,0.0702,0.01945,0.0,True
B4_p_fbcr,pyruvate,fbcr,A196-B23,A196,B23,2,"3,4",4,-0.3779,0.0075,0.0075,,0.0029,0.0029,0.00029,0.00029,constant,constant,none,False,,,,0.0144,0.0144,,0.16489,,0.0075,0.00044,0.0,True
B4_p_fbcr,pyruvate,fbcr,A196-B27,A196,B27,3,"3,4,13",292,3.7141,0.0001,0.0001,,0.0116,0.0116,0.0,0.0,constant,constant,none,False,,,,0.0,0.0,,38.96465,,0.0001,0.02819,0.00022,True
B4_p_fbcr,pyruvate,fbcr,A196-B30,A196,B30,2,"3,4",65,2.2662,0.0329,0.0329,,0.0234,0.0234,0.00125,0.00125,constant,constant,none,False,,,,0.0036,0.0036,,17.45551,,0.0329,0.00503,0.0,True
B4_p_fbcr,pyruvate,fbcr,A196-B59,A196,B59,3,"3,4,13",529,4.2295,0.1833,0.1833,,0.0655,0.0655,0.00694,0.00694,constant,constant,none,False,,,,0.0897,0.0897,,88.26992,,0.1833,0.04589,0.00022,True
B4_p_fbcr,pyruvate,fbcr,A196-B6,A196,B6,2,"3,4",9,0.7425,-0.0539,-0.0539,,-0.0119,-0.0119,-0.00204,-0.00204,constant,constant,none,False,,,,0.0192,0.0192,,6.1038,,-0.0539,0.00022,0.0,True
B4_p_fbcr,pyruvate,fbcr,A196-B75,A196,B75,2,"3,4",2,-0.9119,0.0564,0.0564,,0.0174,0.0174,0.00214,0.00214,constant,constant,none,False,,,,0.6323,0.6323,,0.07296,,0.0564,0.00022,0.0,True
B4_p_fbcr,pyruvate,fbcr,A196-B8,A196,B8,2,"3,4",30,1.5304,-0.0626,-0.0626,,-0.011,-0.011,-0.00237,-0.00237,constant,constant,none,False,,,,0.0329,0.0329,,5.87552,,-0.0626,0.00262,0.0,True
B4_p_fbcr,pyruvate,fbcr,A196-B87,A196,B87,3,"3,4,13",919,4.8873,-0.0517,-0.0517,,-0.0055,-0.0055,-0.00196,-0.00196,constant,constant,none,False,,,,0.0183,0.0183,,139.48507,,-0.0517,0.08588,0.00176,True
B4_p_fbcr,pyruvate,fbcr,A20-B11,A20,B11,2,"3,4",17,1.0111,-0.1791,-0.1791,,-0.0555,-0.0555,-0.00679,-0.00679,constant,constant,none,False,,,,0.5888,0.5888,,1.11201,,-0.1791,0.00284,0.0,True
B4_p_fbcr,pyruvate,fbcr,A20-B117,A20,B117,2,"3,4",2,-0.9119,0.0564,0.0564,,0.0174,0.0174,0.00214,0.00214,constant,constant,none,False,,,,0.6323,0.6323,,0.07296,,0.0564,0.00022,0.0,True
B4_p_fbcr,pyruvate,fbcr,A20-B126,A20,B126,2,"3,4",5,-0.1922,-0.019,-0.019,,-0.0056,-0.0056,-0.00072,-0.00072,constant,constant,none,False,,,,0.8206,0.8206,,0.00345,,-0.019,0.00066,0.0,True
B4_p_fbcr,pyruvate,fbcr,A20-B178,A20,B178,2,"3,4",12,0.8201,-0.1622,-0.1622,,-0.051,-0.051,-0.00614,-0.00614,constant,constant,none,False,,,,0.2905,0.2905,,3.10821,,-0.1622,0.0024,0.0,True
B4_p_fbcr,pyruvate,fbcr,A20-B30,A20,B30,2,"3,4",31,1.5629,-0.2157,-0.2157,,-0.0643,-0.0643,-0.00817,-0.00817,constant,constant,none,False,,,,0.9429,0.9429,,0.1496,,-0.2157,0.00459,0.0,True
B4_p_fbcr,pyruvate,fbcr,A20-B60,A20,B60,2,"3,4",2,-0.9119,0.0564,0.0564,,0.0174,0.0174,0.00214,0.00214,constant,constant,none,False,,,,0.6323,0.6323,,0.07296,,0.0564,0.00022,0.0,True
B4_p_fbcr,pyruvate,fbcr,A20-B84,A20,B84,2,"3,4",10,0.4376,-0.0792,-0.0792,,-0.0234,-0.0234,-0.003,-0.003,constant,constant,none,False,,,,0.9462,0.9462,,0.01662,,-0.0792,0.00131,0.0,True
B4_p_fbcr,pyruvate,fbcr,A63-B147,A63,B147,2,"3,4",17,0.9462,-0.1206,-0.1206,,-0.035,-0.035,-0.00457,-0.00457,constant,constant,none,False,,,,0.8693,0.8693,,0.10734,,-0.1206,0.00219,0.0,True
B4_p_fbcr,pyruvate,fbcr,A63-B151,A63,B151,2,"3,4",118,2.9271,-0.3728,-0.3728,,-0.1057,-0.1057,-0.01412,-0.01412,constant,constant,none,False,,,,0.9772,0.9772,,0.23349,,-0.3728,0.01792,0.0,True
B4_p_fbcr,pyruvate,fbcr,A63-B75,A63,B75,2,"3,4",7,0.2339,-0.0882,-0.0882,,-0.0281,-0.0281,-0.00334,-0.00334,constant,constant,none,False,,,,0.22,0.22,,1.28376,,-0.0882,0.00131,0.0,True
B4_p_fbcr,pyruvate,fbcr,A63-B79,A63,B79,2,"3,4",13,0.9079,-0.1733,-0.1733,,-0.0545,-0.0545,-0.00656,-0.00656,constant,constant,none,False,,,,0.2974,0.2974,,3.44539,,-0.1733,0.00262,0.0,True
B4_p_fbcr,pyruvate,fbcr,A78-B103,A78,B103,2,"3,4",19,1.1383,-0.2013,-0.2013,,-0.0626,-0.0626,-0.00763,-0.00763,constant,constant,none,False,,,,0.5467,0.5467,,1.68328,,-0.2013,0.00328,0.0,True
B4_p_fbcr,pyruvate,fbcr,A78-B130,A78,B130,2,"3,4",6,-0.0272,-0.0226,-0.0226,,-0.0058,-0.0058,-0.00086,-0.00086,constant,constant,none,False,,,,0.0758,0.0758,,0.27438,,-0.0226,0.00066,0.0,True
B4_p_fbcr,pyruvate,fbcr,A78-B137,A78,B137,3,"3,4,13",361,3.958,-0.0499,-0.0499,,-0.005,-0.005,-0.00189,-0.00189,constant,constant,none,False,,,,0.0166,0.0166,,58.15741,,-0.0499,0.03322,0.00066,True
B4_p_fbcr,pyruvate,fbcr,A78-B142,A78,B142,2,"3,4",9,0.337,-0.0616,-0.0616,,-0.0177,-0.0177,-0.00233,-0.00233,constant,constant,none,False,,,,0.5655,0.5655,,0.13397,,-0.0616,0.00109,0.0,True
B4_p_fbcr,pyruvate,fbcr,A78-B150,A78,B150,2,"3,4",11,0.5263,-0.0752,-0.0752,,-0.0214,-0.0214,-0.00285,-0.00285,constant,constant,none,False,,,,0.5259,0.5259,,0.23803,,-0.0752,0.00131,0.0,True
B4_p_fbcr,pyruvate,fbcr,A78-B151,A78,B151,3,"3,4,13",396,3.9457,-0.0419,-0.0419,,-0.0126,-0.0126,-0.00159,-0.00159,constant,constant,none,False,,,,0.9869,0.9869,,0.05338,,-0.0419,0.04917,0.00552,True
B4_p_fbcr,pyruvate,fbcr,A78-B171,A78,B171,2,"3,4",71,2.5788,-0.4755,-0.4755,,-0.1484,-0.1484,-0.01801,-0.01801,constant,constant,none,False,,,,0.4878,0.4878,,13.14094,,-0.4755,0.01399,0.0,True
B4_p_fbcr,pyruvate,fbcr,A78-B26,A78,B26,2,"3,4",41,1.8212,-0.1956,-0.1956,,-0.0554,-0.0554,-0.00741,-0.00741,constant,constant,none,False,,,,0.9169,0.9169,,0.19275,,-0.1956,0.00546,0.0,True
B4_p_fbcr,pyruvate,fbcr,A78-B70,A78,B70,2,"3,4",38,1.7829,-0.2593,-0.2593,,-0.0778,-0.0778,-0.00982,-0.00982,constant,constant,none,False,,,,0.8631,0.8631,,0.58213,,-0.2593,0.0059,0.0,True
B4_p_fbcr,pyruvate,fbcr,A78-B77,A78,B77,3,"3,4,13",550,4.2473,0.0647,0.0647,,0.0208,0.0208,0.00245,0.00245,constant,constant,none,False,,,,0.1745,0.1745,,127.09721,,0.0647,0.03081,0.01897,True
B4_p_fbcr,pyruvate,fbcr,A78-B84,A78,B84,2,"3,4",265,3.6031,-0.0204,-0.0204,,0.0027,0.0027,-0.00077,-0.00077,constant,constant,none,False,,,,0.0038,0.0038,,12.15153,,-0.0204,0.03059,0.0,True
B4_p_fbcr,pyruvate,fbcr,A81-B12,A81,B12,2,"3,4",43,1.9015,-0.2654,-0.2654,,-0.0789,-0.0789,-0.01005,-0.01005,constant,constant,none,False,,,,0.9114,0.9114,,0.38191,,-0.2654,0.00656,0.0,True
B4_p_fbcr,pyruvate,fbcr,A81-B132,A81,B132,3,"3,4,13",296,3.663,-0.0315,-0.0315,,-0.0102,-0.0102,-0.00119,-0.00119,constant,constant,none,False,,,,0.1697,0.1697,,10.14643,,-0.0315,0.0413,0.00507,True
B4_p_fbcr,pyruvate,fbcr,A81-B140,A81,B140,3,"3,4,13",54,2.0224,-0.0894,-0.0894,,-0.0272,-0.0272,-0.00339,-0.00339,constant,constant,none,False,,,,0.8386,0.8386,,0.36038,,-0.0894,0.00743,0.00044,True
B4_p_fbcr,pyruvate,fbcr,A81-B15,A81,B15,2,"3,4",2,-0.9119,0.0564,0.0564,,0.0174,0.0174,0.00214,0.00214,constant,constant,none,False,,,,0.6323,0.6323,,0.07296,,0.0564,0.00022,0.0,True
B4_p_fbcr,pyruvate,fbcr,A81-B171,A81,B171,3,"3,4,13",75,2.4936,-0.2443,-0.2443,,-0.0761,-0.0761,-0.00925,-0.00925,constant,constant,none,False,,,,0.5183,0.5183,,8.49213,,-0.2443,0.01311,0.00022,True
B4_p_fbcr,pyruvate,fbcr,A81-B18,A81,B18,2,"3,4",95,2.7608,-0.4587,-0.4587,,-0.1365,-0.1365,-0.01737,-0.01737,constant,constant,none,False,,,,0.7737,0.7737,,3.95244,,-0.4587,0.01617,0.0,True
B4_p_fbcr,pyruvate,fbcr,A81-B27,A81,B27,2,"3,4",186,3.4053,-0.4545,-0.4545,,-0.1268,-0.1268,-0.01722,-0.01722,constant,constant,none,False,,,,0.9661,0.9661,,0.61852,,-0.4545,0.02906,0.0,True
B4_p_fbcr,pyruvate,fbcr,A81-B3,A81,B3,3,"3,4,13",37,1.7156,-0.1288,-0.1288,,-0.0402,-0.0402,-0.00488,-0.00488,constant,constant,none,False,,,,0.4986,0.4986,,2.40164,,-0.1288,0.0059,0.00022,True
B4_p_fbcr,pyruvate,fbcr,A81-B4,A81,B4,2,"3,4",5,-0.1188,-0.0437,-0.0437,,-0.0142,-0.0142,-0.00166,-0.00166,constant,constant,none,False,,,,0.1354,0.1354,,0.54868,,-0.0437,0.00087,0.0,True
B4_p_fbcr,pyruvate,fbcr,A81-B40,A81,B40,2,"3,4",53,2.0665,-0.1701,-0.1701,,-0.0453,-0.0453,-0.00644,-0.00644,constant,constant,none,False,,,,0.5669,0.5669,,1.29475,,-0.1701,0.00656,0.0,True
B4_p_fbcr,pyruvate,fbcr,A81-B42,A81,B42,2,"3,4",31,1.6403,-0.28,-0.28,,-0.0867,-0.0867,-0.01061,-0.01061,constant,constant,none,False,,,,0.5787,0.5787,,2.99235,,-0.28,0.00546,0.0,True
B4_p_fbcr,pyruvate,fbcr,A81-B51,A81,B51,2,"3,4",70,2.4056,-0.3393,-0.3393,,-0.0997,-0.0997,-0.01285,-0.01285,constant,constant,none,False,,,,0.9051,0.9051,,0.74115,,-0.3393,0.01093,0.0,True
B4_p_fbcr,pyruvate,fbcr,A81-B65,A81,B65,2,"3,4",38,1.8323,-0.3054,-0.3054,,-0.0939,-0.0939,-0.01157,-0.01157,constant,constant,none,False,,,,0.6427,0.6427,,2.79339,,-0.3054,0.00656,0.0,True
B4_p_fbcr,pyruvate,fbcr,A81-B75,A81,B75,2,"3,4",163,3.242,-0.3622,-0.3622,,-0.0995,-0.0995,-0.01372,-0.01372,constant,constant,none,False,,,,1.0,1.0,,0.00031,,-0.3622,0.02404,0.0,True
B4_p_fbcr,pyruvate,fbcr,A81-B8,A81,B8,3,"3,4,13",5057,4.9443,0.3639,0.3639,,0.1112,0.1112,0.01379,0.01379,constant,constant,none,False,,,,0.9786,0.9786,,216.45567,,0.3639,0.06556,0.87095,True
B4_p_fbcr,pyruvate,fbcr,A81-B84,A81,B84,2,"3,4",123,2.8597,-0.0463,-0.0463,,-0.0034,-0.0034,-0.00176,-0.00176,constant,constant,none,False,,,,0.0167,0.0167,,9.58899,,-0.0463,0.01333,0.0,True
B4_p_fbcr,pyruvate,fbcr,A83-B137,A83,B137,2,"3,4",6,-0.0272,-0.0226,-0.0226,,-0.0058,-0.0058,-0.00086,-0.00086,constant,constant,none,False,,,,0.0758,0.0758,,0.27438,,-0.0226,0.00066,0.0,True
B4_p_fbcr,pyruvate,fbcr,A83-B50,A83,B50,2,"3,4",32,1.5663,-0.1132,-0.1132,,-0.0286,-0.0286,-0.00429,-0.00429,constant,constant,none,False,,,,0.2316,0.2316,,2.23966,,-0.1132,0.0035,0.0,True
B4_p_fbcr,pyruvate,fbcr,A90-B119,A90,B119,2,"3,4",32,1.6527,-0.2742,-0.2742,,-0.0844,-0.0844,-0.01039,-0.01039,constant,constant,none,False,,,,0.6414,0.6414,,2.22177,,-0.2742,0.00546,0.0,True
B4_p_fbcr,pyruvate,fbcr,A90-B120,A90,B120,3,"3,4,13",101,2.6742,-0.1498,-0.1498,,-0.0446,-0.0446,-0.00568,-0.00568,constant,constant,none,False,,,,0.9933,0.9933,,0.03797,,-0.1498,0.01377,0.00044,True
B4_p_fbcr,pyruvate,fbcr,A90-B145,A90,B145,2,"3,4",123,3.0342,-0.5206,-0.5206,,-0.1536,-0.1536,-0.01972,-0.01972,constant,constant,none,False,,,,0.7812,0.7812,,5.20129,,-0.5206,0.0212,0.0,True
B4_p_fbcr,pyruvate,fbcr,A90-B151,A90,B151,2,"3,4",78,2.5037,-0.3273,-0.3273,,-0.0947,-0.0947,-0.0124,-0.0124,constant,constant,none,False,,,,0.9628,0.9628,,0.26302,,-0.3273,0.0118,0.0,True
B4_p_fbcr,pyruvate,fbcr,A90-B154,A90,B154,2,"3,4",25,1.3489,-0.1938,-0.1938,,-0.0582,-0.0582,-0.00734,-0.00734,constant,constant,none,False,,,,0.919,0.919,,0.17089,,-0.1938,0.00372,0.0,True
B4_p_fbcr,pyruvate,fbcr,A90-B155,A90,B155,2,"3,4",92,2.7149,-0.4318,-0.4318,,-0.1278,-0.1278,-0.01635,-0.01635,constant,constant,none,False,,,,0.813,0.813,,2.7614,,-0.4318,0.0153,0.0,True
B4_p_fbcr,pyruvate,fbcr,A90-B159,A90,B159,2,"3,4",38,1.8136,-0.2912,-0.2912,,-0.0889,-0.0889,-0.01103,-0.01103,constant,constant,none,False,,,,0.7095,0.7095,,1.88144,,-0.2912,0.00634,0.0,True
B4_p_fbcr,pyruvate,fbcr,A90-B18,A90,B18,2,"3,4",7,0.1053,-0.0437,-0.0437,,-0.0127,-0.0127,-0.00166,-0.00166,constant,constant,none,False,,,,0.6266,0.6266,,0.05121,,-0.0437,0.00087,0.0,True
B4_p_fbcr,pyruvate,fbcr,A90-B47,A90,B47,2,"3,4",16,0.9112,-0.148,-0.148,,-0.045,-0.045,-0.00561,-0.00561,constant,constant,none,False,,,,0.8419,0.8419,,0.2024,,-0.148,0.0024,0.0,True
B4_p_fbcr,pyruvate,fbcr,A90-B59,A90,B59,2,"3,4",45,1.9952,-0.3265,-0.3265,,-0.0997,-0.0997,-0.01237,-0.01237,constant,constant,none,False,,,,0.6916,0.6916,,2.63014,,-0.3265,0.00765,0.0,True
B4_p_fbcr,pyruvate,fbcr,A90-B84,A90,B84,2,"3,4",4,-0.3779,0.0075,0.0075,,0.0029,0.0029,0.00029,0.00029,constant,constant,none,False,,,,0.0144,0.0144,,0.16489,,0.0075,0.00044,0.0,True
B4_p_fbcr,pyruvate,fbcr,A93-B8,A93,B8,2,"4,13",3,-1.2713,0.2504,0.2504,,0.0767,0.0767,0.00948,0.00948,constant,constant,none,False,,,,0.9152,0.9152,,0.55446,,0.2504,0.0,0.00044,True
B4_p_fbcr,pyruvate,fbcr,A96-B140,A96,B140,2,"3,4",12,0.6435,-0.0548,-0.0548,,-0.0132,-0.0132,-0.00208,-0.00208,constant,constant,none,False,,,,0.0706,0.0706,,1.81798,,-0.0548,0.00109,0.0,True
B4_p_fbcr,pyruvate,fbcr,A96-B75,A96,B75,2,"3,4",10,0.522,-0.121,-0.121,,-0.038,-0.038,-0.00458,-0.00458,constant,constant,none,False,,,,0.389,0.389,,1.09495,,-0.121,0.00175,0.0,True
B4_p_fbcr,pyruvate,fbcr,A96-B79,A96,B79,2,"3,4",35,1.6535,-0.1414,-0.1414,,-0.0379,-0.0379,-0.00536,-0.00536,constant,constant,none,False,,,,0.4654,0.4654,,1.23639,,-0.1414,0.00415,0.0,True
B4_p_fbcr,pyruvate,fbcr,A96-B87,A96,B87,2,"3,4",24,1.2842,-0.1443,-0.1443,,-0.0411,-0.0411,-0.00547,-0.00547,constant,constant,none,False,,,,0.815,0.815,,0.24148,,-0.1443,0.00306,0.0,True
B4_p_fr,pyruvate,fr,A143-B84,A143,B84,3,"3,4,13",108,2.616,0.1343,0.1343,,0.0413,0.0413,0.00509,0.00509,constant,constant,none,False,,,,0.7798,0.7798,,11.43853,,0.1343,0.05236,0.0308,True
B4_p_fr,pyruvate,fr,A152-B151,A152,B151,2,"3,4",3,-0.1921,-0.0357,-0.0357,,-0.0112,-0.0112,-0.00135,-0.00135,constant,constant,none,False,,,,0.3992,0.3992,,0.08075,,-0.0357,0.00524,0.0,True
B4_p_fr,pyruvate,fr,A153-B30,A153,B30,2,"3,4",30,1.9137,-0.1453,-0.1453,,-0.0373,-0.0373,-0.00551,-0.00551,constant,constant,none,False,,,,0.2588,0.2588,,3.1121,,-0.1453,0.03403,0.0,True
B4_p_fr,pyruvate,fr,A153-B6,A153,B6,2,"3,4",16,1.3023,-0.1305,-0.1305,,-0.0358,-0.0358,-0.00494,-0.00494,constant,constant,none,False,,,,0.3661,0.3661,,1.3997,,-0.1305,0.01832,0.0,True
B4_p_fr,pyruvate,fr,A186-B79,A186,B79,3,"3,4,13",46,1.2147,0.2519,0.2519,,0.0757,0.0757,0.00954,0.00954,constant,constant,none,False,,,,0.9088,0.9088,,5.88149,,0.2519,0.0288,0.02554,True
B4_p_fr,pyruvate,fr,A196-B117,A196,B117,2,"3,4",29,2.2765,-0.119,-0.119,,-0.025,-0.025,-0.00451,-0.00451,constant,constant,none,False,,,,0.0334,0.0334,,18.02748,,-0.119,0.00785,0.0,True
B4_p_fr,pyruvate,fr,A196-B123,A196,B123,2,"3,4",10,0.9285,-0.089,-0.089,,-0.0231,-0.0231,-0.00337,-0.00337,constant,constant,none,False,,,,0.1138,0.1138,,2.70898,,-0.089,0.00785,0.0,True
B4_p_fr,pyruvate,fr,A196-B15,A196,B15,2,"3,4",17,1.374,-0.2024,-0.2024,,-0.061,-0.061,-0.00767,-0.00767,constant,constant,none,False,,,,0.93,0.93,,0.15215,,-0.2024,0.0288,0.0,True
B4_p_fr,pyruvate,fr,A196-B150,A196,B150,2,"3,4",12,1.0179,-0.1494,-0.1494,,-0.0445,-0.0445,-0.00566,-0.00566,constant,constant,none,False,,,,0.9981,0.9981,,0.00199,,-0.1494,0.01832,0.0,True
B4_p_fr,pyruvate,fr,A196-B171,A196,B171,2,"3,4",26,1.7665,-0.1748,-0.1748,,-0.0485,-0.0485,-0.00662,-0.00662,constant,constant,none,False,,,,0.6078,0.6078,,1.00647,,-0.1748,0.03403,0.0,True
B4_p_fr,pyruvate,fr,A196-B2,A196,B2,2,"3,4",22,1.6075,-0.1487,-0.1487,,-0.0403,-0.0403,-0.00563,-0.00563,constant,constant,none,False,,,,0.3965,0.3965,,1.66454,,-0.1487,0.02618,0.0,True
B4_p_fr,pyruvate,fr,A196-B27,A196,B27,3,"3,4,13",34,1.9879,-0.1038,-0.1038,,-0.0288,-0.0288,-0.00393,-0.00393,constant,constant,none,False,,,,0.3257,0.3257,,3.03107,,-0.1038,0.03665,0.00075,True
B4_p_fr,pyruvate,fr,A196-B30,A196,B30,2,"3,4",10,1.2206,-0.1106,-0.1106,,-0.0291,-0.0291,-0.00419,-0.00419,constant,constant,none,False,,,,0.0759,0.0759,,6.13287,,-0.1106,0.00262,0.0,True
B4_p_fr,pyruvate,fr,A196-B59,A196,B59,2,"3,4",56,2.5734,-0.0176,-0.0176,,0.01,0.01,-0.00066,-0.00066,constant,constant,none,False,,,,0.0008,0.0008,,20.12299,,-0.0176,0.03927,0.0,True
B4_p_fr,pyruvate,fr,A196-B8,A196,B8,2,"3,4",4,0.1235,-0.0374,-0.0374,,-0.0095,-0.0095,-0.00142,-0.00142,constant,constant,none,False,,,,0.0439,0.0439,,1.2335,,-0.0374,0.00262,0.0,True
B4_p_fr,pyruvate,fr,A196-B87,A196,B87,3,"3,4,13",122,3.3055,-0.0961,-0.0961,,-0.0186,-0.0186,-0.00364,-0.00364,constant,constant,none,False,,,,0.0534,0.0534,,25.84066,,-0.0961,0.11257,0.00075,True
B4_p_fr,pyruvate,fr,A20-B11,A20,B11,2,"3,4",3,-0.1731,-0.0177,-0.0177,,-0.0043,-0.0043,-0.00067,-0.00067,constant,constant,none,False,,,,0.0249,0.0249,,0.48862,,-0.0177,0.00262,0.0,True
B4_p_fr,pyruvate,fr,A20-B126,A20,B126,2,"3,4",2,-0.516,0.0052,0.0052,,0.0018,0.0018,0.0002,0.0002,constant,constant,none,False,,,,0.0412,0.0412,,0.0247,,0.0052,0.00262,0.0,True
B4_p_fr,pyruvate,fr,A20-B30,A20,B30,2,"3,4",2,-0.516,0.0052,0.0052,,0.0018,0.0018,0.0002,0.0002,constant,constant,none,False,,,,0.0412,0.0412,,0.0247,,0.0052,0.00262,0.0,True
B4_p_fr,pyruvate,fr,A20-B84,A20,B84,2,"3,4",2,-0.516,0.0052,0.0052,,0.0018,0.0018,0.0002,0.0002,constant,constant,none,False,,,,0.0412,0.0412,,0.0247,,0.0052,0.00262,0.0,True
B4_p_fr,pyruvate,fr,A63-B151,A63,B151,2,"3,4",5,0.2308,-0.0545,-0.0545,,-0.0152,-0.0152,-0.00206,-0.00206,constant,constant,none,False,,,,0.2008,0.2008,,0.50089,,-0.0545,0.00524,0.0,True
B4_p_fr,pyruvate,fr,A78-B137,A78,B137,2,"3,4",24,1.8177,-0.0934,-0.0934,,-0.0191,-0.0191,-0.00354,-0.00354,constant,constant,none,False,,,,0.0417,0.0417,,9.40147,,-0.0934,0.01571,0.0,True
B4_p_fr,pyruvate,fr,A78-B150,A78,B150,2,"3,4",3,-0.1921,-0.0357,-0.0357,,-0.0112,-0.0112,-0.00135,-0.00135,constant,constant,none,False,,,,0.3992,0.3992,,0.08075,,-0.0357,0.00524,0.0,True
B4_p_fr,pyruvate,fr,A78-B151,A78,B151,3,"3,4,13",40,1.9035,0.0351,0.0351,,0.0109,0.0109,0.00133,0.00133,constant,constant,none,False,,,,0.4291,0.4291,,0.91436,,0.0351,0.03927,0.00526,True
B4_p_fr,pyruvate,fr,A78-B171,A78,B171,2,"3,4",8,0.7038,-0.1429,-0.1429,,-0.0443,-0.0443,-0.00541,-0.00541,constant,constant,none,False,,,,0.5626,0.5626,,0.73994,,-0.1429,0.01571,0.0,True
B4_p_fr,pyruvate,fr,A78-B26,A78,B26,2,"3,4",3,-0.1921,-0.0357,-0.0357,,-0.0112,-0.0112,-0.00135,-0.00135,constant,constant,none,False,,,,0.3992,0.3992,,0.08075,,-0.0357,0.00524,0.0,True
B4_p_fr,pyruvate,fr,A78-B77,A78,B77,3,"3,4,13",74,2.1852,0.1495,0.1495,,0.0459,0.0459,0.00566,0.00566,constant,constant,none,False,,,,0.811,0.811,,8.28884,,0.1495,0.03141,0.02329,True
