Sample,DNA_construct,Replicate,Microtiter_plate_well,Transfer,verA,verB,Candidate,Count,depth,freq
B4_M_fbcr,4MXB,fbcr,B4,3,A196,B91,A196-B91,3,4636,0.0006471095772217428
B4_M_fbcr,4MXB,fbcr,B4,3,A20,B11,A20-B11,3,4636,0.0006471095772217428
B4_M_fbcr,4MXB,fbcr,B4,3,A20,B117,A20-B117,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A20,B178,A20-B178,2,4636,0.0004314063848144953
B4_M_fbcr,4MXB,fbcr,B4,3,A20,B30,A20-B30,3,4636,0.0006471095772217428
B4_M_fbcr,4MXB,fbcr,B4,3,A20,B60,A20-B60,2,4636,0.0004314063848144953
B4_M_fbcr,4MXB,fbcr,B4,3,A20,B84,A20-B84,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A4,B117,A4-B117,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A4,B87,A4-B87,2,4636,0.0004314063848144953
B4_M_fbcr,4MXB,fbcr,B4,3,A49,B27,A49-B27,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A63,B147,A63-B147,3,4636,0.0006471095772217428
B4_M_fbcr,4MXB,fbcr,B4,3,A63,B151,A63-B151,14,4636,0.0030198446937014668
B4_M_fbcr,4MXB,fbcr,B4,3,A63,B84,A63-B84,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A65,B171,A65-B171,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A65,B8,A65-B8,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A68,B117,A68-B117,3,4636,0.0006471095772217428
B4_M_fbcr,4MXB,fbcr,B4,3,A77,B8,A77-B8,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A78,B103,A78-B103,5,4636,0.0010785159620362382
B4_M_fbcr,4MXB,fbcr,B4,3,A78,B109,A78-B109,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A78,B115,A78-B115,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A78,B130,A78-B130,2,4636,0.0004314063848144953
B4_M_fbcr,4MXB,fbcr,B4,3,A78,B137,A78-B137,355,4636,0.07657463330457291
B4_M_fbcr,4MXB,fbcr,B4,3,A78,B142,A78-B142,4,4636,0.0008628127696289905
B4_M_fbcr,4MXB,fbcr,B4,3,A78,B149,A78-B149,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A78,B150,A78-B150,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A78,B151,A78-B151,161,4636,0.03472821397756687
B4_M_fbcr,4MXB,fbcr,B4,3,A78,B169,A78-B169,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A78,B171,A78-B171,6,4636,0.0012942191544434857
B4_M_fbcr,4MXB,fbcr,B4,3,A78,B23,A78-B23,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A78,B26,A78-B26,8,4636,0.001725625539257981
B4_M_fbcr,4MXB,fbcr,B4,3,A78,B69,A78-B69,2,4636,0.0004314063848144953
B4_M_fbcr,4MXB,fbcr,B4,3,A78,B70,A78-B70,18,4636,0.003882657463330457
B4_M_fbcr,4MXB,fbcr,B4,3,A78,B77,A78-B77,513,4636,0.11065573770491803
B4_M_fbcr,4MXB,fbcr,B4,3,A78,B84,A78-B84,81,4636,0.017471958584987058
B4_M_fbcr,4MXB,fbcr,B4,3,A78,B87,A78-B87,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A78,B9,A78-B9,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A81,B12,A81-B12,4,4636,0.0008628127696289905
B4_M_fbcr,4MXB,fbcr,B4,3,A81,B132,A81-B132,101,4636,0.02178602243313201
B4_M_fbcr,4MXB,fbcr,B4,3,A81,B137,A81-B137,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A81,B140,A81-B140,14,4636,0.0030198446937014668
B4_M_fbcr,4MXB,fbcr,B4,3,A81,B15,A81-B15,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A81,B163,A81-B163,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A81,B171,A81-B171,10,4636,0.0021570319240724763
B4_M_fbcr,4MXB,fbcr,B4,3,A81,B18,A81-B18,38,4636,0.00819672131147541
B4_M_fbcr,4MXB,fbcr,B4,3,A81,B27,A81-B27,47,4636,0.010138050043140638
B4_M_fbcr,4MXB,fbcr,B4,3,A81,B3,A81-B3,3,4636,0.0006471095772217428
B4_M_fbcr,4MXB,fbcr,B4,3,A81,B4,A81-B4,4,4636,0.0008628127696289905
B4_M_fbcr,4MXB,fbcr,B4,3,A81,B40,A81-B40,27,4636,0.005823986194995686
B4_M_fbcr,4MXB,fbcr,B4,3,A81,B42,A81-B42,4,4636,0.0008628127696289905
B4_M_fbcr,4MXB,fbcr,B4,3,A81,B51,A81-B51,10,4636,0.0021570319240724763
B4_M_fbcr,4MXB,fbcr,B4,3,A81,B6,A81-B6,2,4636,0.0004314063848144953
B4_M_fbcr,4MXB,fbcr,B4,3,A81,B65,A81-B65,7,4636,0.0015099223468507334
B4_M_fbcr,4MXB,fbcr,B4,3,A81,B75,A81-B75,24,4636,0.005176876617773943
B4_M_fbcr,4MXB,fbcr,B4,3,A81,B8,A81-B8,1081,4636,0.23317515099223468
B4_M_fbcr,4MXB,fbcr,B4,3,A81,B84,A81-B84,29,4636,0.006255392579810181
B4_M_fbcr,4MXB,fbcr,B4,3,A83,B50,A83-B50,4,4636,0.0008628127696289905
B4_M_fbcr,4MXB,fbcr,B4,3,A84,B132,A84-B132,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A90,B119,A90-B119,4,4636,0.0008628127696289905
B4_M_fbcr,4MXB,fbcr,B4,3,A90,B120,A90-B120,29,4636,0.006255392579810181
B4_M_fbcr,4MXB,fbcr,B4,3,A90,B145,A90-B145,13,4636,0.0028041415012942193
B4_M_fbcr,4MXB,fbcr,B4,3,A90,B147,A90-B147,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A90,B151,A90-B151,38,4636,0.00819672131147541
B4_M_fbcr,4MXB,fbcr,B4,3,A90,B154,A90-B154,5,4636,0.0010785159620362382
B4_M_fbcr,4MXB,fbcr,B4,3,A90,B155,A90-B155,35,4636,0.007549611734253667
B4_M_fbcr,4MXB,fbcr,B4,3,A90,B159,A90-B159,5,4636,0.0010785159620362382
B4_M_fbcr,4MXB,fbcr,B4,3,A90,B165,A90-B165,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A90,B26,A90-B26,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A90,B47,A90-B47,3,4636,0.0006471095772217428
B4_M_fbcr,4MXB,fbcr,B4,3,A90,B59,A90-B59,8,4636,0.001725625539257981
B4_M_fbcr,4MXB,fbcr,B4,3,A90,B84,A90-B84,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A93,B8,A93-B8,2,4636,0.0004314063848144953
B4_M_fbcr,4MXB,fbcr,B4,3,A96,B127,A96-B127,1,4636,0.00021570319240724764
B4_M_fbcr,4MXB,fbcr,B4,3,A96,B140,A96-B140,3,4636,0.0006471095772217428
B4_M_fbcr,4MXB,fbcr,B4,3,A96,B75,A96-B75,2,4636,0.0004314063848144953
B4_M_fbcr,4MXB,fbcr,B4,3,A96,B79,A96-B79,9,4636,0.0019413287316652286
B4_M_fbcr,4MXB,fbcr,B4,3,A96,B87,A96-B87,5,4636,0.0010785159620362382
B4_M_fbcr,4MXB,fbcr,B4,4,A102,B120,A102-B120,2,3816,0.0005241090146750524
B4_M_fbcr,4MXB,fbcr,B4,4,A132,B87,A132-B87,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A143,B130,A143-B130,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A143,B84,A143-B84,720,3816,0.18867924528301888
B4_M_fbcr,4MXB,fbcr,B4,4,A152,B100,A152-B100,21,3816,0.00550314465408805
B4_M_fbcr,4MXB,fbcr,B4,4,A152,B110,A152-B110,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A152,B151,A152-B151,9,3816,0.0023584905660377358
B4_M_fbcr,4MXB,fbcr,B4,4,A153,B30,A153-B30,35,3816,0.009171907756813417
B4_M_fbcr,4MXB,fbcr,B4,4,A153,B6,A153-B6,27,3816,0.007075471698113208
B4_M_fbcr,4MXB,fbcr,B4,4,A159,B24,A159-B24,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A159,B77,A159-B77,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A162,B137,A162-B137,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A176,B119,A176-B119,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A176,B131,A176-B131,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A186,B30,A186-B30,2,3816,0.0005241090146750524
B4_M_fbcr,4MXB,fbcr,B4,4,A186,B79,A186-B79,13,3816,0.0034067085953878406
B4_M_fbcr,4MXB,fbcr,B4,4,A196,B107,A196-B107,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A196,B117,A196-B117,225,3816,0.0589622641509434
B4_M_fbcr,4MXB,fbcr,B4,4,A196,B122,A196-B122,4,3816,0.0010482180293501049
B4_M_fbcr,4MXB,fbcr,B4,4,A196,B123,A196-B123,6,3816,0.0015723270440251573
B4_M_fbcr,4MXB,fbcr,B4,4,A196,B15,A196-B15,19,3816,0.004979035639412998
B4_M_fbcr,4MXB,fbcr,B4,4,A196,B150,A196-B150,24,3816,0.006289308176100629
B4_M_fbcr,4MXB,fbcr,B4,4,A196,B151,A196-B151,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A196,B171,A196-B171,61,3816,0.0159853249475891
B4_M_fbcr,4MXB,fbcr,B4,4,A196,B2,A196-B2,38,3816,0.009958071278825996
B4_M_fbcr,4MXB,fbcr,B4,4,A196,B27,A196-B27,72,3816,0.018867924528301886
B4_M_fbcr,4MXB,fbcr,B4,4,A196,B30,A196-B30,15,3816,0.003930817610062893
B4_M_fbcr,4MXB,fbcr,B4,4,A196,B59,A196-B59,126,3816,0.0330188679245283
B4_M_fbcr,4MXB,fbcr,B4,4,A196,B6,A196-B6,2,3816,0.0005241090146750524
B4_M_fbcr,4MXB,fbcr,B4,4,A196,B75,A196-B75,4,3816,0.0010482180293501049
B4_M_fbcr,4MXB,fbcr,B4,4,A196,B8,A196-B8,7,3816,0.0018343815513626835
B4_M_fbcr,4MXB,fbcr,B4,4,A196,B87,A196-B87,248,3816,0.0649895178197065
B4_M_fbcr,4MXB,fbcr,B4,4,A196,B91,A196-B91,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A20,B126,A20-B126,2,3816,0.0005241090146750524
B4_M_fbcr,4MXB,fbcr,B4,4,A20,B178,A20-B178,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A20,B30,A20-B30,2,3816,0.0005241090146750524
B4_M_fbcr,4MXB,fbcr,B4,4,A4,B117,A4-B117,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A4,B87,A4-B87,2,3816,0.0005241090146750524
B4_M_fbcr,4MXB,fbcr,B4,4,A63,B117,A63-B117,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A63,B151,A63-B151,11,3816,0.002882599580712788
B4_M_fbcr,4MXB,fbcr,B4,4,A63,B84,A63-B84,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A77,B8,A77-B8,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A78,B103,A78-B103,4,3816,0.0010482180293501049
B4_M_fbcr,4MXB,fbcr,B4,4,A78,B109,A78-B109,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A78,B137,A78-B137,152,3816,0.039832285115303984
B4_M_fbcr,4MXB,fbcr,B4,4,A78,B142,A78-B142,3,3816,0.0007861635220125787
B4_M_fbcr,4MXB,fbcr,B4,4,A78,B150,A78-B150,2,3816,0.0005241090146750524
B4_M_fbcr,4MXB,fbcr,B4,4,A78,B151,A78-B151,85,3816,0.022274633123689727
B4_M_fbcr,4MXB,fbcr,B4,4,A78,B171,A78-B171,6,3816,0.0015723270440251573
B4_M_fbcr,4MXB,fbcr,B4,4,A78,B26,A78-B26,5,3816,0.001310272536687631
B4_M_fbcr,4MXB,fbcr,B4,4,A78,B70,A78-B70,9,3816,0.0023584905660377358
B4_M_fbcr,4MXB,fbcr,B4,4,A78,B77,A78-B77,247,3816,0.06472746331236898
B4_M_fbcr,4MXB,fbcr,B4,4,A78,B80,A78-B80,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A78,B84,A78-B84,44,3816,0.011530398322851153
B4_M_fbcr,4MXB,fbcr,B4,4,A81,B12,A81-B12,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A81,B132,A81-B132,29,3816,0.00759958071278826
B4_M_fbcr,4MXB,fbcr,B4,4,A81,B140,A81-B140,6,3816,0.0015723270440251573
B4_M_fbcr,4MXB,fbcr,B4,4,A81,B171,A81-B171,3,3816,0.0007861635220125787
B4_M_fbcr,4MXB,fbcr,B4,4,A81,B18,A81-B18,11,3816,0.002882599580712788
B4_M_fbcr,4MXB,fbcr,B4,4,A81,B27,A81-B27,12,3816,0.0031446540880503146
B4_M_fbcr,4MXB,fbcr,B4,4,A81,B3,A81-B3,3,3816,0.0007861635220125787
B4_M_fbcr,4MXB,fbcr,B4,4,A81,B40,A81-B40,9,3816,0.0023584905660377358
B4_M_fbcr,4MXB,fbcr,B4,4,A81,B42,A81-B42,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A81,B47,A81-B47,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A81,B51,A81-B51,6,3816,0.0015723270440251573
B4_M_fbcr,4MXB,fbcr,B4,4,A81,B65,A81-B65,2,3816,0.0005241090146750524
B4_M_fbcr,4MXB,fbcr,B4,4,A81,B75,A81-B75,9,3816,0.0023584905660377358
B4_M_fbcr,4MXB,fbcr,B4,4,A81,B8,A81-B8,1377,3816,0.3608490566037736
B4_M_fbcr,4MXB,fbcr,B4,4,A81,B84,A81-B84,12,3816,0.0031446540880503146
B4_M_fbcr,4MXB,fbcr,B4,4,A83,B50,A83-B50,14,3816,0.003668763102725367
B4_M_fbcr,4MXB,fbcr,B4,4,A90,B119,A90-B119,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A90,B120,A90-B120,9,3816,0.0023584905660377358
B4_M_fbcr,4MXB,fbcr,B4,4,A90,B145,A90-B145,5,3816,0.001310272536687631
B4_M_fbcr,4MXB,fbcr,B4,4,A90,B151,A90-B151,17,3816,0.004454926624737945
B4_M_fbcr,4MXB,fbcr,B4,4,A90,B154,A90-B154,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A90,B155,A90-B155,3,3816,0.0007861635220125787
B4_M_fbcr,4MXB,fbcr,B4,4,A90,B47,A90-B47,5,3816,0.001310272536687631
B4_M_fbcr,4MXB,fbcr,B4,4,A90,B59,A90-B59,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A93,B40,A93-B40,1,3816,0.0002620545073375262
B4_M_fbcr,4MXB,fbcr,B4,4,A96,B79,A96-B79,3,3816,0.0007861635220125787
B4_M_fbcr,4MXB,fbcr,B4,4,A96,B87,A96-B87,2,3816,0.0005241090146750524
B4_M_fbcr,4MXB,fbcr,B4,13,A101,B8,A101-B8,1,4687,0.0002133560913164071
B4_M_fbcr,4MXB,fbcr,B4,13,A130,B79,A130-B79,1,4687,0.0002133560913164071
B4_M_fbcr,4MXB,fbcr,B4,13,A143,B68,A143-B68,1,4687,0.0002133560913164071
B4_M_fbcr,4MXB,fbcr,B4,13,A143,B84,A143-B84,611,4687,0.13036057179432473
B4_M_fbcr,4MXB,fbcr,B4,13,A152,B100,A152-B100,3,4687,0.0006400682739492212
B4_M_fbcr,4MXB,fbcr,B4,13,A153,B6,A153-B6,2,4687,0.0004267121826328142
B4_M_fbcr,4MXB,fbcr,B4,13,A154,B79,A154-B79,1,4687,0.0002133560913164071
B4_M_fbcr,4MXB,fbcr,B4,13,A186,B111,A186-B111,1,4687,0.0002133560913164071
B4_M_fbcr,4MXB,fbcr,B4,13,A186,B148,A186-B148,1,4687,0.0002133560913164071
B4_M_fbcr,4MXB,fbcr,B4,13,A186,B71,A186-B71,2,4687,0.0004267121826328142
B4_M_fbcr,4MXB,fbcr,B4,13,A186,B77,A186-B77,1,4687,0.0002133560913164071
B4_M_fbcr,4MXB,fbcr,B4,13,A186,B78,A186-B78,1,4687,0.0002133560913164071
B4_M_fbcr,4MXB,fbcr,B4,13,A186,B79,A186-B79,813,4687,0.17345850224023895
B4_M_fbcr,4MXB,fbcr,B4,13,A186,B8,A186-B8,1,4687,0.0002133560913164071
B4_M_fbcr,4MXB,fbcr,B4,13,A186,B99,A186-B99,1,4687,0.0002133560913164071
B4_M_fbcr,4MXB,fbcr,B4,13,A191,B84,A191-B84,1,4687,0.0002133560913164071
B4_M_fbcr,4MXB,fbcr,B4,13,A196,B117,A196-B117,2,4687,0.0004267121826328142
B4_M_fbcr,4MXB,fbcr,B4,13,A196,B123,A196-B123,1,4687,0.0002133560913164071
B4_M_fbcr,4MXB,fbcr,B4,13,A196,B171,A196-B171,2,4687,0.0004267121826328142
B4_M_fbcr,4MXB,fbcr,B4,13,A196,B59,A196-B59,1,4687,0.0002133560913164071
B4_M_fbcr,4MXB,fbcr,B4,13,A196,B87,A196-B87,6,4687,0.0012801365478984424
B4_M_fbcr,4MXB,fbcr,B4,13,A63,B151,A63-B151,1,4687,0.0002133560913164071
B4_M_fbcr,4MXB,fbcr,B4,13,A65,B8,A65-B8,3,4687,0.0006400682739492212
B4_M_fbcr,4MXB,fbcr,B4,13,A78,B151,A78-B151,6,4687,0.0012801365478984424
B4_M_fbcr,4MXB,fbcr,B4,13,A78,B77,A78-B77,18,4687,0.0038404096436953274
B4_M_fbcr,4MXB,fbcr,B4,13,A81,B132,A81-B132,31,4687,0.00661403883080862
B4_M_fbcr,4MXB,fbcr,B4,13,A81,B171,A81-B171,1,4687,0.0002133560913164071
B4_M_fbcr,4MXB,fbcr,B4,13,A81,B18,A81-B18,1,4687,0.0002133560913164071
B4_M_fbcr,4MXB,fbcr,B4,13,A81,B27,A81-B27,1,4687,0.0002133560913164071
B4_M_fbcr,4MXB,fbcr,B4,13,A81,B3,A81-B3,5,4687,0.0010667804565820354
B4_M_fbcr,4MXB,fbcr,B4,13,A81,B5,A81-B5,1,4687,0.0002133560913164071
B4_M_fbcr,4MXB,fbcr,B4,13,A81,B8,A81-B8,3161,4687,0.6744186046511628
B4_M_fbcr,4MXB,fbcr,B4,13,A83,B50,A83-B50,2,4687,0.0004267121826328142
B4_M_fbcr,4MXB,fbcr,B4,13,A93,B136,A93-B136,1,4687,0.0002133560913164071
B4_M_fbcr,4MXB,fbcr,B4,13,A97,B8,A97-B8,1,4687,0.0002133560913164071
B4_M_fr,4MXB,fr,B4,3,A126,B137,A126-B137,1,905,0.0011049723756906078
B4_M_fr,4MXB,fr,B4,3,A143,B84,A143-B84,87,905,0.09613259668508287
B4_M_fr,4MXB,fr,B4,3,A152,B100,A152-B100,3,905,0.0033149171270718232
B4_M_fr,4MXB,fr,B4,3,A152,B110,A152-B110,3,905,0.0033149171270718232
B4_M_fr,4MXB,fr,B4,3,A152,B151,A152-B151,11,905,0.012154696132596685
B4_M_fr,4MXB,fr,B4,3,A153,B30,A153-B30,8,905,0.008839779005524863
B4_M_fr,4MXB,fr,B4,3,A153,B6,A153-B6,7,905,0.0077348066298342545
B4_M_fr,4MXB,fr,B4,3,A159,B49,A159-B49,1,905,0.0011049723756906078
B4_M_fr,4MXB,fr,B4,3,A159,B77,A159-B77,2,905,0.0022099447513812156
B4_M_fr,4MXB,fr,B4,3,A176,B101,A176-B101,1,905,0.0011049723756906078
B4_M_fr,4MXB,fr,B4,3,A186,B30,A186-B30,1,905,0.0011049723756906078
B4_M_fr,4MXB,fr,B4,3,A186,B79,A186-B79,2,905,0.0022099447513812156
B4_M_fr,4MXB,fr,B4,3,A196,B117,A196-B117,39,905,0.0430939226519337
B4_M_fr,4MXB,fr,B4,3,A196,B122,A196-B122,4,905,0.004419889502762431
B4_M_fr,4MXB,fr,B4,3,A196,B15,A196-B15,12,905,0.013259668508287293
B4_M_fr,4MXB,fr,B4,3,A196,B150,A196-B150,3,905,0.0033149171270718232
B4_M_fr,4MXB,fr,B4,3,A196,B163,A196-B163,1,905,0.0011049723756906078
B4_M_fr,4MXB,fr,B4,3,A196,B171,A196-B171,16,905,0.017679558011049725
B4_M_fr,4MXB,fr,B4,3,A196,B2,A196-B2,6,905,0.0066298342541436465
B4_M_fr,4MXB,fr,B4,3,A196,B27,A196-B27,31,905,0.03425414364640884
B4_M_fr,4MXB,fr,B4,3,A196,B30,A196-B30,7,905,0.0077348066298342545
B4_M_fr,4MXB,fr,B4,3,A196,B59,A196-B59,31,905,0.03425414364640884
B4_M_fr,4MXB,fr,B4,3,A196,B8,A196-B8,3,905,0.0033149171270718232
B4_M_fr,4MXB,fr,B4,3,A196,B85,A196-B85,1,905,0.0011049723756906078
B4_M_fr,4MXB,fr,B4,3,A196,B87,A196-B87,82,905,0.09060773480662983
B4_M_fr,4MXB,fr,B4,3,A20,B178,A20-B178,1,905,0.0011049723756906078
B4_M_fr,4MXB,fr,B4,3,A20,B30,A20-B30,4,905,0.004419889502762431
B4_M_fr,4MXB,fr,B4,3,A20,B60,A20-B60,1,905,0.0011049723756906078
B4_M_fr,4MXB,fr,B4,3,A20,B8,A20-B8,1,905,0.0011049723756906078
B4_M_fr,4MXB,fr,B4,3,A63,B151,A63-B151,5,905,0.0055248618784530384
B4_M_fr,4MXB,fr,B4,3,A63,B75,A63-B75,1,905,0.0011049723756906078
B4_M_fr,4MXB,fr,B4,3,A65,B8,A65-B8,1,905,0.0011049723756906078
B4_M_fr,4MXB,fr,B4,3,A78,B103,A78-B103,2,905,0.0022099447513812156
B4_M_fr,4MXB,fr,B4,3,A78,B137,A78-B137,39,905,0.0430939226519337
B4_M_fr,4MXB,fr,B4,3,A78,B150,A78-B150,1,905,0.0011049723756906078
B4_M_fr,4MXB,fr,B4,3,A78,B151,A78-B151,27,905,0.02983425414364641
B4_M_fr,4MXB,fr,B4,3,A78,B171,A78-B171,1,905,0.0011049723756906078
B4_M_fr,4MXB,fr,B4,3,A78,B70,A78-B70,1,905,0.0011049723756906078
B4_M_fr,4MXB,fr,B4,3,A78,B77,A78-B77,74,905,0.08176795580110498
B4_M_fr,4MXB,fr,B4,3,A78,B84,A78-B84,15,905,0.016574585635359115
B4_M_fr,4MXB,fr,B4,3,A81,B132,A81-B132,35,905,0.03867403314917127
B4_M_fr,4MXB,fr,B4,3,A81,B140,A81-B140,5,905,0.0055248618784530384
B4_M_fr,4MXB,fr,B4,3,A81,B171,A81-B171,1,905,0.0011049723756906078
B4_M_fr,4MXB,fr,B4,3,A81,B18,A81-B18,10,905,0.011049723756906077
B4_M_fr,4MXB,fr,B4,3,A81,B27,A81-B27,9,905,0.009944751381215469
B4_M_fr,4MXB,fr,B4,3,A81,B51,A81-B51,4,905,0.004419889502762431
B4_M_fr,4MXB,fr,B4,3,A81,B6,A81-B6,1,905,0.0011049723756906078
B4_M_fr,4MXB,fr,B4,3,A81,B65,A81-B65,3,905,0.0033149171270718232
B4_M_fr,4MXB,fr,B4,3,A81,B75,A81-B75,8,905,0.008839779005524863
B4_M_fr,4MXB,fr,B4,3,A81,B8,A81-B8,246,905,0.2718232044198895
B4_M_fr,4MXB,fr,B4,3,A81,B84,A81-B84,3,905,0.0033149171270718232
B4_M_fr,4MXB,fr,B4,3,A83,B50,A83-B50,2,905,0.0022099447513812156
B4_M_fr,4MXB,fr,B4,3,A90,B119,A90-B119,1,905,0.0011049723756906078
B4_M_fr,4MXB,fr,B4,3,A90,B120,A90-B120,9,905,0.009944751381215469
B4_M_fr,4MXB,fr,B4,3,A90,B145,A90-B145,6,905,0.0066298342541436465
B4_M_fr,4MXB,fr,B4,3,A90,B151,A90-B151,7,905,0.0077348066298342545
B4_M_fr,4MXB,fr,B4,3,A90,B155,A90-B155,7,905,0.0077348066298342545
B4_M_fr,4MXB,fr,B4,3,A90,B159,A90-B159,1,905,0.0011049723756906078
B4_M_fr,4MXB,fr,B4,3,A90,B23,A90-B23,1,905,0.0011049723756906078
B4_M_fr,4MXB,fr,B4,3,A90,B47,A90-B47,1,905,0.0011049723756906078
B4_M_fr,4MXB,fr,B4,3,A90,B59,A90-B59,2,905,0.0022099447513812156
B4_M_fr,4MXB,fr,B4,3,A96,B140,A96-B140,1,905,0.0011049723756906078
B4_M_fr,4MXB,fr,B4,3,A96,B75,A96-B75,4,905,0.004419889502762431
B4_M_fr,4MXB,fr,B4,3,A96,B91,A96-B91,1,905,0.0011049723756906078
B4_M_fr,4MXB,fr,B4,4,A102,B120,A102-B120,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A143,B100,A143-B100,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A143,B84,A143-B84,446,2221,0.20081044574515983
B4_M_fr,4MXB,fr,B4,4,A143,B92,A143-B92,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A15,B84,A15-B84,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A152,B100,A152-B100,12,2221,0.005402971634398919
B4_M_fr,4MXB,fr,B4,4,A152,B110,A152-B110,3,2221,0.0013507429085997298
B4_M_fr,4MXB,fr,B4,4,A152,B151,A152-B151,6,2221,0.0027014858171994596
B4_M_fr,4MXB,fr,B4,4,A153,B30,A153-B30,17,2221,0.00765420981539847
B4_M_fr,4MXB,fr,B4,4,A153,B6,A153-B6,11,2221,0.00495272399819901
B4_M_fr,4MXB,fr,B4,4,A159,B77,A159-B77,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A176,B120,A176-B120,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A176,B131,A176-B131,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A176,B65,A176-B65,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A186,B30,A186-B30,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A186,B79,A186-B79,4,2221,0.0018009905447996398
B4_M_fr,4MXB,fr,B4,4,A196,B117,A196-B117,113,2221,0.050877982890589826
B4_M_fr,4MXB,fr,B4,4,A196,B122,A196-B122,8,2221,0.0036019810895992796
B4_M_fr,4MXB,fr,B4,4,A196,B123,A196-B123,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A196,B15,A196-B15,10,2221,0.004502476361999099
B4_M_fr,4MXB,fr,B4,4,A196,B150,A196-B150,8,2221,0.0036019810895992796
