Sample,DNA_construct,Replicate,Candidate,verA,verB,n_obs_timepoints,total_reads,max_count,transfers_observed,freq_T3,freq_T13,s_per_cycle,se_per_cycle,r2_per_cycle,s_per_generation,se_per_generation,s_per_hour_measured,s_per_hour_nominal,monotonic,quality,estimable,sweep_winner
B4_M_fbcr,4MXB,fbcr,A149-B6,A149,B6,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A15-B84,A15,B84,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A152-B126,A152,B126,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A152-B9,A152,B9,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A153-B105,A153,B105,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A176-B33,A176,B33,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A194-B117,A194,B117,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A196-B169,A196,B169,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A196-B85,A196,B85,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A20-B117,A20,B117,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A20-B84,A20,B84,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A49-B27,A49,B27,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
