Sample,DNA_construct,Replicate,Microtiter_plate_well,Transfer,verA,verB,Candidate,Count,depth,freq
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A153,B27,A153-B27,1,135,0.007407407407407408
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A153,B30,A153-B30,12,135,0.08888888888888889
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A153,B84,A153-B84,4,135,0.02962962962962963
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A169,B27,A169-B27,1,135,0.007407407407407408
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A196,B11,A196-B11,38,135,0.2814814814814815
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A196,B123,A196-B123,15,135,0.1111111111111111
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A196,B132,A196-B132,5,135,0.037037037037037035
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A196,B15,A196-B15,1,135,0.007407407407407408
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A196,B18,A196-B18,2,135,0.014814814814814815
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A20,B66,A20-B66,4,135,0.02962962962962963
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A78,B137,A78-B137,3,135,0.022222222222222223
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A78,B26,A78-B26,4,135,0.02962962962962963
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A78,B75,A78-B75,5,135,0.037037037037037035
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A78,B84,A78-B84,2,135,0.014814814814814815
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A81,B100,A81-B100,5,135,0.037037037037037035
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A81,B127,A81-B127,7,135,0.05185185185185185
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A81,B132,A81-B132,1,135,0.007407407407407408
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A81,B174,A81-B174,1,135,0.007407407407407408
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A81,B40,A81-B40,3,135,0.022222222222222223
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A81,B66,A81-B66,2,135,0.014814814814814815
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A83,B103,A83-B103,2,135,0.014814814814814815
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A83,B151,A83-B151,1,135,0.007407407407407408
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A83,B84,A83-B84,1,135,0.007407407407407408
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A89,B27,A89-B27,1,135,0.007407407407407408
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A90,B154,A90-B154,3,135,0.022222222222222223
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A90,B75,A90-B75,3,135,0.022222222222222223
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A96,B140,A96-B140,1,135,0.007407407407407408
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A96,B87,A96-B87,1,135,0.007407407407407408
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A143,B123,A143-B123,1,205,0.004878048780487805
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A143,B6,A143-B6,2,205,0.00975609756097561
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A153,B101,A153-B101,1,205,0.004878048780487805
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A153,B30,A153-B30,17,205,0.08292682926829269
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A153,B84,A153-B84,1,205,0.004878048780487805
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A193,B11,A193-B11,1,205,0.004878048780487805
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A196,B11,A196-B11,65,205,0.3170731707317073
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A196,B123,A196-B123,44,205,0.2146341463414634
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A196,B132,A196-B132,4,205,0.01951219512195122
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A196,B15,A196-B15,3,205,0.014634146341463415
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A196,B18,A196-B18,1,205,0.004878048780487805
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A196,B6,A196-B6,1,205,0.004878048780487805
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A20,B66,A20-B66,2,205,0.00975609756097561
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A20,B71,A20-B71,1,205,0.004878048780487805
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A78,B137,A78-B137,2,205,0.00975609756097561
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A78,B26,A78-B26,6,205,0.02926829268292683
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A78,B75,A78-B75,8,205,0.03902439024390244
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A78,B84,A78-B84,3,205,0.014634146341463415
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A81,B100,A81-B100,3,205,0.014634146341463415
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A81,B127,A81-B127,5,205,0.024390243902439025
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A81,B174,A81-B174,2,205,0.00975609756097561
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A81,B40,A81-B40,2,205,0.00975609756097561
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A81,B66,A81-B66,3,205,0.014634146341463415
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A81,B75,A81-B75,4,205,0.01951219512195122
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A83,B101,A83-B101,1,205,0.004878048780487805
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A83,B137,A83-B137,1,205,0.004878048780487805
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A83,B151,A83-B151,7,205,0.03414634146341464
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A83,B84,A83-B84,1,205,0.004878048780487805
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A90,B3,A90-B3,1,205,0.004878048780487805
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A90,B70,A90-B70,2,205,0.00975609756097561
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A90,B75,A90-B75,6,205,0.02926829268292683
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,4,A96,B140,A96-B140,4,205,0.01951219512195122
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,6,A113,B174,A113-B174,1,228,0.0043859649122807015
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,6,A153,B30,A153-B30,8,228,0.03508771929824561
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,6,A176,B154,A176-B154,1,228,0.0043859649122807015
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,6,A196,B11,A196-B11,45,228,0.19736842105263158
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,6,A196,B123,A196-B123,12,228,0.05263157894736842
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,6,A196,B132,A196-B132,5,228,0.021929824561403508
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,6,A196,B139,A196-B139,1,228,0.0043859649122807015
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,6,A196,B18,A196-B18,8,228,0.03508771929824561
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,6,A20,B66,A20-B66,3,228,0.013157894736842105
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,6,A38,B128,A38-B128,1,228,0.0043859649122807015
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,6,A78,B101,A78-B101,2,228,0.008771929824561403
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,6,A78,B137,A78-B137,3,228,0.013157894736842105
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,6,A78,B26,A78-B26,3,228,0.013157894736842105
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,6,A81,B100,A81-B100,1,228,0.0043859649122807015
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,6,A81,B127,A81-B127,4,228,0.017543859649122806
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,6,A81,B174,A81-B174,122,228,0.5350877192982456
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,6,A81,B41,A81-B41,1,228,0.0043859649122807015
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,6,A81,B66,A81-B66,2,228,0.008771929824561403
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,6,A83,B84,A83-B84,3,228,0.013157894736842105
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,6,A90,B103,A90-B103,1,228,0.0043859649122807015
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,6,A97,B174,A97-B174,1,228,0.0043859649122807015
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,13,A153,B30,A153-B30,10,240,0.041666666666666664
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,13,A196,B11,A196-B11,2,240,0.008333333333333333
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,13,A20,B66,A20-B66,4,240,0.016666666666666666
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,13,A78,B26,A78-B26,25,240,0.10416666666666667
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,13,A81,B174,A81-B174,197,240,0.8208333333333333
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,13,A84,B174,A84-B174,1,240,0.004166666666666667
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,13,A89,B174,A89-B174,1,240,0.004166666666666667
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,D4,3,A20,B151,A20-B151,190,209,0.9090909090909091
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,D4,3,A78,B26,A78-B26,1,209,0.004784688995215311
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,D4,3,A81,B151,A81-B151,1,209,0.004784688995215311
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,D4,3,A82,B108,A82-B108,2,209,0.009569377990430622
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,D4,3,A83,B151,A83-B151,1,209,0.004784688995215311
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,D4,3,A90,B108,A90-B108,13,209,0.06220095693779904
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,D4,3,A96,B77,A96-B77,1,209,0.004784688995215311
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,D4,4,A20,B151,A20-B151,236,260,0.9076923076923077
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,D4,4,A28,B151,A28-B151,1,260,0.0038461538461538464
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,D4,4,A32,B151,A32-B151,1,260,0.0038461538461538464
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,D4,4,A63,B18,A63-B18,4,260,0.015384615384615385
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,D4,4,A90,B108,A90-B108,18,260,0.06923076923076923
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,D4,6,A20,B151,A20-B151,205,229,0.8951965065502183
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,D4,6,A90,B108,A90-B108,24,229,0.10480349344978165
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,D4,13,A20,B151,A20-B151,191,274,0.6970802919708029
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,concX_largeLib_SpeI,3,D4,13,A90,B108,A90-B108,83,274,0.3029197080291971
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A143,B6,A143-B6,2,139,0.014388489208633094
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A153,B30,A153-B30,3,139,0.02158273381294964
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A176,B151,A176-B151,3,139,0.02158273381294964
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A196,B151,A196-B151,7,139,0.050359712230215826
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A20,B103,A20-B103,1,139,0.007194244604316547
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A20,B151,A20-B151,2,139,0.014388489208633094
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A20,B70,A20-B70,1,139,0.007194244604316547
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A20,B84,A20-B84,1,139,0.007194244604316547
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A63,B151,A63-B151,10,139,0.07194244604316546
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A63,B79,A63-B79,1,139,0.007194244604316547
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A78,B171,A78-B171,16,139,0.11510791366906475
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A78,B2,A78-B2,2,139,0.014388489208633094
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A78,B26,A78-B26,5,139,0.03597122302158273
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A78,B3,A78-B3,2,139,0.014388489208633094
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A78,B51,A78-B51,1,139,0.007194244604316547
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A81,B120,A81-B120,3,139,0.02158273381294964
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A81,B143,A81-B143,2,139,0.014388489208633094
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A81,B151,A81-B151,7,139,0.050359712230215826
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A81,B156,A81-B156,2,139,0.014388489208633094
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A81,B174,A81-B174,1,139,0.007194244604316547
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A81,B177,A81-B177,4,139,0.02877697841726619
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A81,B30,A81-B30,27,139,0.19424460431654678
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A81,B51,A81-B51,1,139,0.007194244604316547
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A81,B65,A81-B65,1,139,0.007194244604316547
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A81,B75,A81-B75,11,139,0.07913669064748201
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A81,B84,A81-B84,3,139,0.02158273381294964
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A83,B151,A83-B151,15,139,0.1079136690647482
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A83,B40,A83-B40,1,139,0.007194244604316547
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A90,B171,A90-B171,1,139,0.007194244604316547
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,3,A90,B75,A90-B75,3,139,0.02158273381294964
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A153,B151,A153-B151,1,206,0.0048543689320388345
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A153,B30,A153-B30,10,206,0.04854368932038835
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A176,B151,A176-B151,2,206,0.009708737864077669
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A196,B119,A196-B119,1,206,0.0048543689320388345
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A196,B145,A196-B145,2,206,0.009708737864077669
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A196,B151,A196-B151,32,206,0.1553398058252427
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A196,B34,A196-B34,1,206,0.0048543689320388345
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A20,B70,A20-B70,1,206,0.0048543689320388345
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A63,B151,A63-B151,5,206,0.024271844660194174
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A78,B171,A78-B171,4,206,0.019417475728155338
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A78,B2,A78-B2,6,206,0.02912621359223301
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A78,B26,A78-B26,3,206,0.014563106796116505
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A78,B3,A78-B3,2,206,0.009708737864077669
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A78,B42,A78-B42,1,206,0.0048543689320388345
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A81,B120,A81-B120,5,206,0.024271844660194174
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A81,B151,A81-B151,6,206,0.02912621359223301
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A81,B177,A81-B177,2,206,0.009708737864077669
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A81,B30,A81-B30,23,206,0.11165048543689321
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A81,B65,A81-B65,2,206,0.009708737864077669
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A81,B75,A81-B75,5,206,0.024271844660194174
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A81,B84,A81-B84,8,206,0.038834951456310676
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A83,B151,A83-B151,71,206,0.3446601941747573
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A83,B40,A83-B40,7,206,0.03398058252427184
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A90,B171,A90-B171,2,206,0.009708737864077669
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,4,A90,B75,A90-B75,4,206,0.019417475728155338
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,6,A153,B30,A153-B30,8,184,0.043478260869565216
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,6,A159,B49,A159-B49,2,184,0.010869565217391304
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,6,A196,B119,A196-B119,1,184,0.005434782608695652
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,6,A196,B145,A196-B145,2,184,0.010869565217391304
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,6,A196,B151,A196-B151,117,184,0.6358695652173914
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,6,A20,B151,A20-B151,1,184,0.005434782608695652
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,6,A20,B70,A20-B70,1,184,0.005434782608695652
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,6,A78,B2,A78-B2,5,184,0.02717391304347826
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,6,A78,B26,A78-B26,1,184,0.005434782608695652
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,6,A78,B3,A78-B3,2,184,0.010869565217391304
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,6,A81,B120,A81-B120,8,184,0.043478260869565216
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,6,A81,B151,A81-B151,2,184,0.010869565217391304
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,6,A81,B177,A81-B177,1,184,0.005434782608695652
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,6,A81,B30,A81-B30,10,184,0.05434782608695652
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,6,A81,B65,A81-B65,1,184,0.005434782608695652
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,6,A81,B75,A81-B75,2,184,0.010869565217391304
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,6,A81,B84,A81-B84,3,184,0.016304347826086956
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,6,A83,B120,A83-B120,1,184,0.005434782608695652
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,6,A83,B151,A83-B151,13,184,0.07065217391304347
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,6,A83,B40,A83-B40,1,184,0.005434782608695652
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,6,A90,B75,A90-B75,1,184,0.005434782608695652
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,6,A96,B132,A96-B132,1,184,0.005434782608695652
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,13,A153,B30,A153-B30,1,217,0.004608294930875576
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,E4,13,A196,B145,A196-B145,1,217,0.004608294930875576
