Sample,DNA_construct,Replicate,Microtiter_plate_well,Transfer,verA,verB,Candidate,Count,depth,freq
B4_p_fr,pyruvate,fr,B4,3,A90,B155,A90-B155,5,382,0.013089005235602094
B4_p_fr,pyruvate,fr,B4,3,A90,B159,A90-B159,2,382,0.005235602094240838
B4_p_fr,pyruvate,fr,B4,3,A90,B47,A90-B47,3,382,0.007853403141361256
B4_p_fr,pyruvate,fr,B4,3,A90,B59,A90-B59,3,382,0.007853403141361256
B4_p_fr,pyruvate,fr,B4,3,A96,B140,A96-B140,1,382,0.002617801047120419
B4_p_fr,pyruvate,fr,B4,3,A96,B75,A96-B75,1,382,0.002617801047120419
B4_p_fr,pyruvate,fr,B4,3,A96,B79,A96-B79,2,382,0.005235602094240838
B4_p_fr,pyruvate,fr,B4,4,A102,B120,A102-B120,1,583,0.0017152658662092624
B4_p_fr,pyruvate,fr,B4,4,A143,B84,A143-B84,47,583,0.08061749571183534
B4_p_fr,pyruvate,fr,B4,4,A152,B151,A152-B151,1,583,0.0017152658662092624
B4_p_fr,pyruvate,fr,B4,4,A153,B105,A153-B105,1,583,0.0017152658662092624
B4_p_fr,pyruvate,fr,B4,4,A153,B30,A153-B30,17,583,0.029159519725557463
B4_p_fr,pyruvate,fr,B4,4,A153,B6,A153-B6,9,583,0.015437392795883362
B4_p_fr,pyruvate,fr,B4,4,A186,B79,A186-B79,1,583,0.0017152658662092624
B4_p_fr,pyruvate,fr,B4,4,A195,B151,A195-B151,1,583,0.0017152658662092624
B4_p_fr,pyruvate,fr,B4,4,A196,B117,A196-B117,26,583,0.044596912521440824
B4_p_fr,pyruvate,fr,B4,4,A196,B122,A196-B122,2,583,0.003430531732418525
B4_p_fr,pyruvate,fr,B4,4,A196,B123,A196-B123,7,583,0.012006861063464836
B4_p_fr,pyruvate,fr,B4,4,A196,B15,A196-B15,6,583,0.010291595197255575
B4_p_fr,pyruvate,fr,B4,4,A196,B150,A196-B150,5,583,0.008576329331046312
B4_p_fr,pyruvate,fr,B4,4,A196,B171,A196-B171,13,583,0.022298456260720412
B4_p_fr,pyruvate,fr,B4,4,A196,B2,A196-B2,12,583,0.02058319039451115
B4_p_fr,pyruvate,fr,B4,4,A196,B27,A196-B27,19,583,0.032590051457975985
B4_p_fr,pyruvate,fr,B4,4,A196,B30,A196-B30,9,583,0.015437392795883362
B4_p_fr,pyruvate,fr,B4,4,A196,B59,A196-B59,41,583,0.07032590051457976
B4_p_fr,pyruvate,fr,B4,4,A196,B8,A196-B8,3,583,0.005145797598627788
B4_p_fr,pyruvate,fr,B4,4,A196,B87,A196-B87,78,583,0.13379073756432247
B4_p_fr,pyruvate,fr,B4,4,A20,B11,A20-B11,2,583,0.003430531732418525
B4_p_fr,pyruvate,fr,B4,4,A20,B126,A20-B126,1,583,0.0017152658662092624
B4_p_fr,pyruvate,fr,B4,4,A20,B30,A20-B30,1,583,0.0017152658662092624
B4_p_fr,pyruvate,fr,B4,4,A20,B84,A20-B84,1,583,0.0017152658662092624
B4_p_fr,pyruvate,fr,B4,4,A63,B151,A63-B151,3,583,0.005145797598627788
B4_p_fr,pyruvate,fr,B4,4,A78,B137,A78-B137,18,583,0.030874785591766724
B4_p_fr,pyruvate,fr,B4,4,A78,B150,A78-B150,1,583,0.0017152658662092624
B4_p_fr,pyruvate,fr,B4,4,A78,B151,A78-B151,18,583,0.030874785591766724
B4_p_fr,pyruvate,fr,B4,4,A78,B171,A78-B171,2,583,0.003430531732418525
B4_p_fr,pyruvate,fr,B4,4,A78,B26,A78-B26,1,583,0.0017152658662092624
B4_p_fr,pyruvate,fr,B4,4,A78,B77,A78-B77,31,583,0.05317324185248713
B4_p_fr,pyruvate,fr,B4,4,A78,B84,A78-B84,21,583,0.036020583190394515
B4_p_fr,pyruvate,fr,B4,4,A81,B12,A81-B12,2,583,0.003430531732418525
B4_p_fr,pyruvate,fr,B4,4,A81,B132,A81-B132,9,583,0.015437392795883362
B4_p_fr,pyruvate,fr,B4,4,A81,B140,A81-B140,3,583,0.005145797598627788
B4_p_fr,pyruvate,fr,B4,4,A81,B18,A81-B18,3,583,0.005145797598627788
B4_p_fr,pyruvate,fr,B4,4,A81,B27,A81-B27,6,583,0.010291595197255575
B4_p_fr,pyruvate,fr,B4,4,A81,B42,A81-B42,1,583,0.0017152658662092624
B4_p_fr,pyruvate,fr,B4,4,A81,B51,A81-B51,3,583,0.005145797598627788
B4_p_fr,pyruvate,fr,B4,4,A81,B65,A81-B65,4,583,0.00686106346483705
B4_p_fr,pyruvate,fr,B4,4,A81,B75,A81-B75,5,583,0.008576329331046312
B4_p_fr,pyruvate,fr,B4,4,A81,B8,A81-B8,116,583,0.19897084048027444
B4_p_fr,pyruvate,fr,B4,4,A81,B84,A81-B84,10,583,0.017152658662092625
B4_p_fr,pyruvate,fr,B4,4,A83,B50,A83-B50,1,583,0.0017152658662092624
B4_p_fr,pyruvate,fr,B4,4,A90,B119,A90-B119,1,583,0.0017152658662092624
B4_p_fr,pyruvate,fr,B4,4,A90,B120,A90-B120,8,583,0.0137221269296741
B4_p_fr,pyruvate,fr,B4,4,A90,B145,A90-B145,1,583,0.0017152658662092624
B4_p_fr,pyruvate,fr,B4,4,A90,B151,A90-B151,4,583,0.00686106346483705
B4_p_fr,pyruvate,fr,B4,4,A90,B155,A90-B155,1,583,0.0017152658662092624
B4_p_fr,pyruvate,fr,B4,4,A90,B159,A90-B159,1,583,0.0017152658662092624
B4_p_fr,pyruvate,fr,B4,4,A90,B47,A90-B47,1,583,0.0017152658662092624
B4_p_fr,pyruvate,fr,B4,4,A90,B59,A90-B59,1,583,0.0017152658662092624
B4_p_fr,pyruvate,fr,B4,4,A91,B7,A91-B7,1,583,0.0017152658662092624
B4_p_fr,pyruvate,fr,B4,4,A96,B79,A96-B79,2,583,0.003430531732418525
B4_p_fr,pyruvate,fr,B4,13,A143,B36,A143-B36,1,1331,0.0007513148009015778
B4_p_fr,pyruvate,fr,B4,13,A143,B84,A143-B84,41,1331,0.030803906836964687
B4_p_fr,pyruvate,fr,B4,13,A152,B100,A152-B100,6,1331,0.004507888805409466
B4_p_fr,pyruvate,fr,B4,13,A186,B79,A186-B79,34,1331,0.025544703230653644
B4_p_fr,pyruvate,fr,B4,13,A196,B27,A196-B27,1,1331,0.0007513148009015778
B4_p_fr,pyruvate,fr,B4,13,A196,B87,A196-B87,1,1331,0.0007513148009015778
B4_p_fr,pyruvate,fr,B4,13,A65,B8,A65-B8,1,1331,0.0007513148009015778
B4_p_fr,pyruvate,fr,B4,13,A78,B151,A78-B151,7,1331,0.005259203606311044
B4_p_fr,pyruvate,fr,B4,13,A78,B77,A78-B77,31,1331,0.02329075882794891
B4_p_fr,pyruvate,fr,B4,13,A81,B132,A81-B132,11,1331,0.008264462809917356
B4_p_fr,pyruvate,fr,B4,13,A81,B3,A81-B3,2,1331,0.0015026296018031556
B4_p_fr,pyruvate,fr,B4,13,A81,B5,A81-B5,1,1331,0.0007513148009015778
B4_p_fr,pyruvate,fr,B4,13,A81,B7,A81-B7,2,1331,0.0015026296018031556
B4_p_fr,pyruvate,fr,B4,13,A81,B8,A81-B8,1190,1331,0.8940646130728775
B4_p_fr,pyruvate,fr,B4,13,A84,B8,A84-B8,1,1331,0.0007513148009015778
B4_p_fr,pyruvate,fr,B4,13,A93,B8,A93-B8,1,1331,0.0007513148009015778
